y0,x0,A,σX,θ,σY
457.58067229971243,3.8963389315900105,0.48967917093688196,2.1043724786595166,-83.05269218198738,1.8330063430640011
472.2425093720542,4.035612302726748,0.4100486942781682,2.362343782564458,-99.85868776387282,2.0768847814556883
487.06591206495574,4.145476557893792,0.4488165239149593,2.381830793537573,-86.31235088828734,1.9344281025968113
501.8086411486241,4.119509097388607,0.4755934548652499,2.251755109310718,-99.07498058403027,1.991847448769452
516.83421394374,4.414927856656332,0.44028910787344233,2.44423422458917,-100.1346865694956,2.3034978634541607
12.955829033818842,4.611854006271697,0.4654974531291094,2.2403716164221312,-83.84629212068343,1.9686703725042916
27.82385775407433,4.138060342523291,0.3993699598427462,2.173170107910889,-110.51798267511188,2.193953363494448
42.53751102704293,4.522760131735973,0.4488722480665211,2.1512760666616844,-101.39901290711877,1.8892999058991136
57.83174804240671,4.3838595317868405,0.4612465533250223,2.1394700449224455,-79.3578611677478,1.975797965972288
72.31304068443684,4.142667410822705,0.4707006660203458,2.2699436415921745,-99.65496993299121,1.9429088920656608
87.19708804769206,4.102299990327294,0.4149722340272943,1.9457191379474923,-48.45123236345794,2.1136789815409025
101.98364101449377,4.3022363972609385,0.46371003333091027,2.0842157882685735,-90.99946642460581,1.835123286334505
131.53656174287525,4.20981086866119,0.4545556104951203,2.200104280513773,-115.52228339021772,1.9463104653338394
146.48457123071717,4.4880749528895905,0.4503413148955426,2.290886880335563,-104.42648145228347,1.8646629196705493
531.3978472808689,4.479023042627615,0.4588338644164912,2.2559706903088044,-58.833816978975435,2.1318706205648277
546.4201586062576,4.310118387221235,0.3406051953805961,2.1504079857531075,-114.07686298098676,2.2175393398862293
561.0399164891394,4.436446995287559,0.309394379867022,2.208627267308922,-119.38270704211372,1.6648436688723123
575.6404203908958,4.294044649172303,0.27781193973866686,2.277668626402821,-79.32652618474282,1.9260010073933802
589.8094954268171,4.653275474030396,0.3041193647201713,2.1523503882321746,-97.57989054323055,1.8721949772786095
604.5535491314665,4.532103280878651,0.24750656799365006,2.171475594204916,-97.2488238059157,1.7436603335861813
619.0368545829635,4.479316354396516,0.28540335938438466,2.253130865142824,-87.16213557482327,1.8665156606755537
633.5853332510087,4.735599192414403,0.29600907355368006,2.0525071137599324,-79.65150841732859,1.6451434027047744
648.3691923151362,4.558443246483018,0.2356930581424699,2.4953562452181166,-64.1487176796279,2.0750857334427932
662.6774991562028,4.511843604740759,0.2863188326240992,2.155062786446309,-82.92061202386584,1.5816354599348197
677.2986381083857,5.0055642080486304,0.27891790943472355,2.2234332844049187,-94.97825018960732,1.7903928781669258
692.0233023499768,4.828451621294837,0.29424882676364605,2.415592552299796,-103.17608665229021,1.64385348362113
706.4411456660221,4.812406374132374,0.29191175908403283,2.4319097428099394,-119.39760918232457,2.112766388628979
720.8005046805533,5.286012333863776,0.28369468121611985,2.2690445670466466,-118.16219225313783,1.952201732410732
735.4282594276509,5.095507137952858,0.2783647508031085,2.167463961833821,-97.77817486582757,1.8488159910658906
750.1256466002772,4.98419087610397,0.28180755171914257,2.4051956785985995,-110.93792976665469,1.9591444944555023
764.8182544928055,5.057800022932387,0.2814381389245327,2.4360179540325606,-100.09214248123405,1.7251718463381522
779.2318084230842,5.135178543187802,0.27133719877698526,2.2008828022840103,-119.82857499899944,1.785929559966883
793.757859647936,5.093064670206664,0.282042464995676,2.156371234314249,-95.9570422947063,1.7229729654040116
808.3117213207407,5.060713354810475,0.29285466377790786,2.1572113236514867,-105.54316877191405,2.004964103460817
822.88300660133,5.240784133796806,0.3267199143494291,2.132276565073081,-121.07171826276492,1.7305403350671498
837.5523907377815,5.59188228091022,0.3584833121467388,2.310831903921958,-94.83427409163697,1.8956894060103038
851.8138571823374,5.563890777455883,0.32665156162098075,2.19208770929717,-99.1958923344888,1.7391880737064829
1140.274053075354,5.98301744907265,0.27102891487201985,2.6187914282068303,-89.2348429963132,1.7196518651794945
1183.024302720722,5.99771081841168,0.29050993095749406,2.535961621891255,-84.5919666533414,1.751777815330947
1197.328418053684,5.72730073854964,0.2661074353822196,2.4794437704791674,-80.4714830822258,1.9459535394271068
1211.696507826865,5.592410248471957,0.2796918745654242,2.5986413165045943,-82.88808346934904,1.744074941946354
1226.3193911781502,5.70659793645015,0.265415979209043,2.5426461041193926,-83.93964917844247,1.8805603416840584
1240.6400457135023,5.794225754236117,0.2890825197563123,2.368744401821029,-79.92838845366782,1.737310369485952
1254.7548602104976,5.575903451565344,0.2679831342036878,2.548671655306346,-90.76066301647401,1.678210820690401
866.3095417485366,5.662185916842709,0.28009768517462985,2.3588610566602912,-81.49169738701828,1.8669368161309288
880.7240820904709,5.803112576903166,0.3372042502004618,2.086105602420278,-106.58345712028584,1.7287846145674481
895.5910633204057,5.981265269868194,0.30173083370425047,2.083982241925903,-97.88252695126744,1.7488782013903483
909.8423632139531,5.751477379857068,0.3320476967940484,2.015183421100126,-82.52040559565461,1.6870886376591803
924.4008959029443,5.851895230914109,0.3387123740956316,2.2232226379349664,-71.3480041898045,1.6103175302162096
939.2399765257692,6.29071441277989,0.2587669328136349,2.387003966274657,-49.509541486029086,2.035404003128283
953.95379508548,6.350541971334198,0.2539034224123414,2.4831421222038985,-60.70632189892851,1.9999141394400954
968.3025408314569,5.944053509352181,0.26509050464888795,2.1164451570274565,-59.28738765818072,1.9448598138739595
982.3380741544859,6.206222958672975,0.20360468028495568,2.930137797245333,-68.6867031513584,1.819483029137022
997.1554923356886,6.280313638532152,0.25292780599079256,2.7149488774940624,-68.23649528167671,1.762813308913697
1011.317005654243,6.382207569998971,0.2648400015984311,2.7088239882638727,-65.82578565359569,1.9134171999267835
1025.384034197754,6.058301722243903,0.24445332581653645,2.5588981932306436,-72.33507191352638,1.8167236116861936
1040.2435901752242,6.4460437649536,0.28419703419404135,2.5126342992407054,-79.58768532939429,1.685002967863499
1054.4746436544676,6.38501975924292,0.2569574285118771,2.4346294207720103,-76.53642968992496,1.8918599484398284
1068.4431181043396,5.925646095081076,0.2338548491983839,2.4091894435541588,-92.0356861657792,1.744314007420953
1082.914865620347,6.095694414355746,0.26555565741993037,2.306056187570232,-73.65060134465179,1.698411462561018
1096.990063537672,5.849416510212844,0.24991781413633102,2.637533845914435,-75.71283782444513,1.7121341359541242
1111.31641189431,5.7887058929001,0.25792037436824883,2.76915030161096,-86.82558220550735,1.9028367374518782
1125.7971640701055,6.25020096650605,0.26296938531658265,2.548732255280362,-89.63382247807482,1.74923306076932
1154.2378291714417,6.136574397082496,0.2755945464827219,2.5437102271377725,-83.26782598161911,1.7599311538589775
1168.665700028803,6.162290890577975,0.23488732614769678,2.7423567920987604,-84.69897877569706,1.9623180433800658
138.9345692624444,10.725469593595651,0.09589124353073254,2.665602467762611,-79.39951943547929,1.9789287982177208
154.22352413008767,10.482253022904397,0.10774714360104454,2.5543364870645218,-110.80819259516434,1.4679721689922927
168.03013238266007,10.565859243891659,0.12883244999172935,2.489102850891431,-91.2608559851924,1.7915588987529292
184.15981469215487,10.213057550225171,0.1112568324798393,2.483031402809836,-81.83481112139108,1.5936957843600221
198.4928731381887,11.022498128076675,0.12538068278173534,2.4424545111926306,-89.81141034260622,1.501200052137333
213.48590998553124,11.167683121628528,0.13941997329875844,1.775470423484385,-65.5936445949598,1.3766806201881117
228.39887378434636,10.988227415019052,0.13493841087775485,1.7402396083522083,-107.76409645708353,1.4708327172524722
257.98586195678325,11.426493469530682,0.12023612297917279,1.6119835784091505,-78.68138196670068,1.9589793607293706
273.2072232134254,11.233954867317793,0.12850926713789887,2.3731444247171263,-72.80527022429774,1.812918417207545
286.8543491409142,11.304921813604532,0.13337151986895676,2.0653458909631257,-118.63480439395,1.8029493758519937
302.37261285896153,11.085648945169586,0.14809394728556782,1.8123501785341443,-91.73256576548988,1.4531547206484592
317.10208307683575,11.247218297765293,0.11942402224164837,1.8284067865035247,-81.34916709994782,1.5157044630623646
332.0193712724598,11.332117324473145,0.1334527485262843,1.4134361678851686,-54.15792962298593,1.9001144965143228
376.07198334450595,11.365033032257356,0.18815979294780716,1.7186424706773362,-77.3232277665052,1.438362527203525
390.92640395706763,11.531102330324247,0.15731149245503467,1.8863840640110952,-124.32157644638414,1.4345428087707153
405.2983576739,11.152825826173675,0.15352909447948684,1.9251481954127685,-112.70725197654355,1.4113480827922926
420.52288585223545,11.083181505531511,0.13441178755674013,2.408509816821115,-85.16973765306594,1.444239583759041
465.32492731934076,11.22022246902944,0.1208517897238848,2.0383590412270296,-53.62556687436,1.4034041648292095
479.2814186617511,10.468866009343207,0.12615008795828545,2.7322648451788987,-68.50143866580012,1.4897313664603824
568.1167499902837,11.591440963592808,0.233556579005159,2.022463653697934,-117.45311330801235,1.6285510469029538
611.6716249233432,11.277447014929193,0.23773478864289643,2.099734074939232,-106.874992316103,1.7366095733320384
5.662046587950648,10.681662676042063,0.10190066729761237,3.079468770374347,-49.84570355143568,2.1102899098804335
20.098943607188097,11.243759278515348,0.13419123553971907,2.321112809797834,-100.72994885145769,1.4085894839974011
35.36442541496333,11.793301521911836,0.06252159768044696,2.605990161555391,-121.92323352732565,2.363165546568065
50.04589406359217,12.15588269369042,0.10621700200696525,1.3656905856691925,-129.7894000066827,1.86770883770965
64.60381517987211,11.843024304550418,0.1350810029182815,1.877725175764835,-80.49858560661956,1.4381055237590519
79.68915819184474,11.947766588958364,0.13424727323481803,1.5274944802872081,-87.09622075893795,1.6291841916953878
94.60932664285515,12.161425499971747,0.13054779725863128,1.610795380801036,-132.05571148547492,1.3116987667061522
108.82455554823429,11.374505843713672,0.10830937485985588,2.210062632804871,-118.71055620110485,1.3188593733720295
124.22303129320206,11.93840192671475,0.1201462383218478,1.9580932084041196,-66.92711702600326,1.621002329647569
242.87413528087083,10.929646865723225,0.11801715443113561,1.8887908535550861,-51.43159666673857,1.3660759880985542
346.03702368649414,10.906559525231856,0.12059757691600123,2.1034231774226098,-64.13179185470167,1.556777591256506
361.43176738634645,11.37219607386731,0.1569257754090249,1.6704499038807274,-65.36782199019933,1.5834610970206733
435.5882370478699,10.989065579866644,0.10695548091617958,1.7181821039299223,-90.4134219341788,2.3263009809498527
450.5145992499029,11.096034743821104,0.11265833698113292,1.7678235785425032,-68.63150979522301,2.4671497381609497
494.6107647486791,11.159116026474559,0.18548395555186722,2.228067168795664,-89.16092785934823,1.4533082126153944
508.93395916627907,12.018154798965021,0.13397299422707487,2.084748728378113,-124.69454797594179,1.4405280497451383
524.4457929619733,11.870092654388475,0.10238926318041182,2.051085170215696,-133.8115909832,1.6792744353550648
538.8780691859906,11.47724950674452,0.18793151075092526,2.01483722828664,-134.46953859600413,1.696060939128116
553.688811310611,11.73550137581402,0.2758646028801299,2.2051602905991485,-105.31987111644152,1.8585132273636547
582.9026533527032,11.65116804632631,0.2382776244888813,1.9124606364802461,-132.05091110364924,1.766355277176621
597.3081511959222,11.731507086763717,0.2470817429951707,1.9761090308528986,-80.76924544719316,1.759228980611331
626.4735744237872,11.911306060839951,0.20950952613871696,1.9893037373559084,-67.9089481941307,1.5354932231089735
640.8377870609046,11.456716855139323,0.1714778016742538,2.378029129658091,-125.36793283146636,2.0567577149368903
655.6663987927134,11.682140686338338,0.2546727157008377,2.2817110074615954,-80.05813474942745,1.831211123031897
670.3367062132996,11.859521913046722,0.23083841902824037,2.518536279426545,-87.49284347883462,1.9248901739396311
684.6884320767406,11.790146981943069,0.2392333625984843,2.051511021994425,-80.99672549546823,1.7469146549582404
699.4051606430405,11.764537331739156,0.3090267186764402,2.262432679724008,-98.69662653003256,1.732690016582025
713.9504020365516,11.944123991083986,0.1649114732022182,2.4179183254574785,-119.37732931540056,2.026510713568822
728.1402321790347,11.9263102130332,0.2728132478616037,2.253802707114798,-96.82397736574913,1.8334392161036268
742.8401616004263,11.932758806279342,0.23863011850365956,2.2962850395838825,-101.98347669009989,1.9189597859474978
757.2052493030352,12.361811390261035,0.24293664274829715,2.0824509077455287,-111.52184300462369,1.6533238231175837
771.890624095589,12.296000863322169,0.2301295113419519,2.209498203797505,-103.32601295088428,1.6727398470160142
786.4800949845948,12.258391222110603,0.21445458229996453,2.073881552929159,-118.44078328600168,1.771125322257393
800.9935457322723,12.170507766853587,0.26044879352833045,2.1527511709819738,-105.50170203935387,1.8728185086752467
815.5497327771847,12.194117972014052,0.23042752320896892,1.9999939168411263,-79.58152850836103,1.576622758664409
830.0573385074392,12.649374638215185,0.21930688001574036,2.0354827676193743,-113.28646474555063,1.803452941010982
844.4335055307206,12.93770625216132,0.2643738990875659,2.1839709076802643,-120.26514625248637,1.6761955523930876
858.7575558968008,12.852930701068379,0.23722859024816717,2.06073468741307,-92.28578527161334,1.7041631869304543
888.0981898856313,12.907841551874126,0.28294237835130215,2.219861814109455,-89.67069233269903,1.6902519582301243
946.7452498402938,14.055340672694337,0.18671928853711375,2.575391834767443,-77.9079335576071,1.7508499419877062
873.5919185638206,13.1242429377209,0.22606778911715716,1.820465520163106,-77.18755456748616,1.6887516180677113
902.6955707296795,13.108588215748163,0.2815003312055915,1.9175507763897641,-66.72582171703212,1.5241860383699326
917.4924373879497,13.19413369842293,0.21552237201193744,2.410798071674355,-51.507946289734754,1.8521297359512718
931.9932433611841,13.25869752027076,0.2002644001161025,2.4130475116467998,-74.80198989358834,1.6571735841202564
960.8353826252695,13.422631404321926,0.1668189061354991,2.2202863479393606,-77.01543802219136,1.5979197547978452
975.3897053433725,13.806544919040546,0.1436984722289557,2.332727593625006,-68.64710953582767,1.5463413127140373
989.6799162139562,13.044437727011218,0.11067376311437245,2.3727215857500004,-71.7465787260012,1.7790568915972673
1004.406253486833,13.325426558607315,0.09279039996914117,2.352359885521196,-93.44648383643926,1.6171400198209744
1018.6559333071765,13.453760870613527,0.10769331295750192,1.8024738772635505,-121.98091268896883,2.1283943226933686
1033.394579323578,14.129885210441559,0.11070002114351755,2.5154192084398415,-83.85410699114675,1.4365634280019972
1047.315499416677,13.451300230014791,0.12807059732457482,2.2538086210351373,-70.62817480913333,1.6422686100487696
1061.4905023748006,13.516442039280461,0.09564463444365384,2.2248759100425555,-88.060277381437,1.677643548287396
1076.0192792880468,13.793376998228254,0.10128218233936899,1.9774566762697527,-73.78520942044366,1.5552778214696172
1090.223894396465,13.492919389391307,0.1226435732584076,2.0867704055799705,-87.6299787546283,1.5912535264584848
1104.7559301283084,12.989445763109746,0.12349556159130792,2.3258626275525023,-62.66426484847737,1.4328175364516043
1118.5094028999274,13.472476374818534,0.12631306907725695,2.169701707029649,-99.59325851536005,1.5725869871326164
1132.923666832476,13.298934208211563,0.11388468584461661,2.4980689394555173,-69.92272981706662,1.4555261041755159
1147.1832680096193,12.896707425631108,0.128985182644876,2.511212484632168,-93.12585299830819,1.6325880806062618
1161.757440973155,13.774216014172573,0.12896244349498875,2.1075886700659,-78.00757653865317,1.5856458749172706
1176.130449470733,13.308725131970412,0.13999988293302706,1.8785139044768875,-62.177312628033505,1.6442834540160787
1190.3611760731999,13.553827989672682,0.1632412248593411,1.8710345967648965,-92.05304844239046,1.546670236284377
1204.6333106660857,13.084054529757493,0.14445362420857755,1.7569666081935296,-95.80625014052147,1.59037957917822
1219.0785313392375,12.949726857253,0.14400357081151222,2.1317598712888235,-78.81779024887652,1.5199987013094027
1233.7098843280514,13.086791671637949,0.15538828440035338,2.0567187433150127,-97.50230232268096,1.6276134704014549
1247.6038107226623,13.295013038942546,0.12887867937957653,2.397985110157219,-89.45523068404023,1.5921862677097387
102.29794991063186,18.875838798027477,0.4290341395662465,2.210515449094025,-94.10696257009012,1.958261524913679
116.89348750671589,18.745822583258256,0.4784125715560239,2.2934647744830436,-84.28534830704722,1.7975255446098926
131.97819345599507,18.673722603254713,0.4730118854111524,2.351363409982928,-88.84458351509097,1.8930294056105355
161.4552827854127,18.764348612268538,0.4742671925219779,2.2400598822584143,-93.81951287162818,1.8459008302707132
176.3632153532661,18.65690316280375,0.41197237646389534,2.3606625499556944,-102.78318719313428,2.088614331538866
191.3829254178241,18.681213565336815,0.4221311693841545,2.189957695033863,-100.28937643996343,1.9166983486229978
205.8598715940825,18.891644477745935,0.43834781868028777,2.207113944833305,-105.72255526660213,2.115520596042728
220.8991733988317,18.686604207170472,0.43137498373774374,2.3046752347406527,-85.71507664053271,2.1196926012169333
235.63417245159283,18.53927104589427,0.4241921309859091,2.367899186893866,-123.57199961166738,2.161443281129766
250.62813371824592,18.418955954777235,0.5122702097530547,2.2776692784411012,-89.62092048514641,1.910685160675761
265.4110573289888,18.4353678511807,0.4343231086139242,2.4939728707789834,-109.78751244455574,2.2926920003913547
280.2501159017706,18.413066755649844,0.42063371089928936,2.4805468645190216,-103.12892538693416,2.2028670262069405
295.265456870604,18.642490893917728,0.4152471722120444,2.2421586503506044,-81.5612430523267,1.9520108193772787
310.00205322753953,18.46759359434723,0.43663355074720883,2.4688138671736235,-102.15185187427113,1.9518104343531182
324.71309946662205,18.45985232959776,0.43780952287725744,2.397658899112689,-99.38486807664756,2.032354802922227
339.6344729327536,18.409073761483725,0.4568496972627232,2.282366641496014,-89.81027870403358,1.8693888285856508
354.339094988209,18.468554832520773,0.47619748253327404,2.2489798689061535,-95.14847983612017,1.8132278638789423
368.9755838644906,18.476999345051873,0.45196987327299115,2.2789438387740795,-104.87312678702756,1.980713462620365
383.72162849786724,18.48864241637222,0.4663351161631975,2.4132547408073144,-89.72919505626905,2.084510099983922
398.47290928226175,18.48180542349552,0.45472333780592566,2.1970170864428438,-118.68326936450126,1.859513234485565
413.36216793705717,18.351269816756435,0.5006558672765957,2.064615736435629,-84.5951536857557,1.852931207342817
427.9391200011027,18.55181457569079,0.4581479383589947,2.427805805239812,-97.33018524340238,1.9939441967916027
442.82100123050725,18.506042516968954,0.48450960442234386,2.202299746484993,-73.10139175505074,2.0823714188928046
457.71056480997265,18.360345074315344,0.45700308004635176,2.314611432368274,-69.9448590893839,2.050125972616989
472.45798672045305,18.585048801701852,0.43039631253348254,2.2775979976591376,-88.49626033779334,1.8430297696392082
487.16566498150297,18.62815302427981,0.46727420585205953,2.2028982888569093,-94.74296989354151,1.95572636618357
502.04666328122283,18.558120533461153,0.4608725662838974,2.205997111441168,-84.54038477944019,1.831915732380035
517.065797255808,18.78435585162026,0.42833044926293645,2.4814732793972407,-79.23370653448445,2.1321384699884427
13.28395609375756,19.083361462918415,0.41508966726057084,2.495648389642775,-97.4149165680179,2.051543344242536
28.26267258878413,18.927785392308383,0.41721570615829584,2.234708217583143,-59.58217994444633,2.2015192202566296
42.9856605117722,18.893269057805387,0.48710228110660525,2.3318429635192435,-105.77069304124753,1.726995298043208
57.77860137668363,19.077796178855635,0.4379014622830032,2.296925923900289,-112.61495275087489,1.9306625358965472
72.75982872942879,18.82907997341332,0.4551657319151743,2.1909274756000934,-105.09899919342276,1.9368666884489336
87.29018761072851,19.200798471091396,0.4160823067168466,2.1854833219471503,-101.8204839047408,1.8728631826894286
146.4105612538252,18.91260713970871,0.4916292480921758,2.207872683458001,-75.7142998956793,1.8564793069305638
531.867405550022,18.896502373385594,0.44037057466951995,2.4069457400156558,-116.58104321149312,2.047872378677768
546.3257702225125,18.969464183702645,0.44774039361412893,2.258926331307238,-76.69278510576086,1.9120769357616072
561.1217334229839,19.21628875344335,0.31684015850146324,2.263802092180272,-77.99808579158264,1.8581078676343479
575.462740844658,19.114261641817127,0.32190200354926485,1.9999528161847966,-60.75507002332196,1.854405643650683
590.0243723992897,19.185499199379755,0.27999487212332513,1.98023474296536,-95.33023971804128,1.8781747916592182
604.35345894521,19.040595464711778,0.30324280125551795,2.184236597199223,-101.85835187926001,1.6702901284412253
619.2403053956156,19.21097189801785,0.3032943594943797,1.9835787615653186,-109.94482209970987,2.1247909975888684
633.5424011032769,19.231049176593082,0.26460186742755903,2.187492497201108,-77.03605914275391,1.7691862454834224
648.4203734982245,19.154339863175707,0.31296788565620604,2.071165921975562,-87.28218888702978,1.6964616923213378
662.9136912710436,19.27087296603229,0.2584667603787772,2.219625932765798,-81.91031689193538,1.828625134715588
677.5071481815997,19.531575351530222,0.3092548662534066,1.8938941871620067,-46.97410037235972,2.046464115515419
691.9974644452453,19.56146468175274,0.26974597692304686,2.3282709330094398,-85.45869367942413,1.8383181374039932
706.5969119497133,19.299641441698817,0.2662946615436882,2.5464001100754032,-125.97247442892548,2.0923959278662845
721.1363980363267,19.566959009214898,0.3050176444862391,2.3924444106732965,-110.10149676392486,1.7809676268106212
735.6375212010706,19.659463338512744,0.3052163705180279,2.3073486674876733,-88.2991517807092,1.715076024460508
750.351564195376,19.42550717379229,0.2801110556429804,2.1831265092857337,-123.42946549897346,1.779612277467187
764.8241953534696,19.440408410614296,0.28973847219661036,2.1455325697658396,-109.13094074249443,1.653616148860846
779.4529911876865,19.34367558481708,0.29381285779850863,2.303394495911417,-102.74152390604971,1.8918294706910719
794.1894032056181,19.551654211882934,0.28928223878280895,2.3378090580561146,-71.01282777977036,1.9962196097151965
808.5843341813021,19.600979755981566,0.28534573707161565,2.2181167853927644,-109.94743378150639,1.8576211657272277
822.7863530488166,19.784730286413424,0.30311429881497964,2.267124434731184,-128.83759945767764,1.716513942220942
1197.7977991854555,20.1065174329703,0.2930657978282076,2.39750046027599,-84.11295000170995,1.7928948276028418
1211.9528082586378,19.870701467541046,0.29651411478556344,2.27313340886072,-72.29897849695297,1.699105010740287
1226.2882852591558,19.929029218804715,0.29178322177180976,2.2953890367368825,-86.09596807018994,1.8141965035949719
1240.7389833421632,20.176203215858582,0.2562578584103074,2.2811744319710896,-90.3540476558833,1.760254630111642
1254.9170432197504,19.55013121438503,0.27019145719464716,2.484113579337463,-75.7488380259399,1.6902697867553482
837.5496046326087,20.10586110152405,0.3060378538682386,2.0958715334470908,-98.38979202825156,1.896589593166496
851.9046431987339,20.354692004077215,0.2787458669237782,2.3632018918335804,-94.36590101843076,2.044814096341873
866.3352056826234,20.121757817345646,0.34560490031947216,2.011138723371544,-97.14918817918502,1.859469627039405
880.8515415791945,20.187312653307153,0.33220350943841587,2.0693578915024835,-81.46758516375456,1.8718094057125978
895.5479930981089,20.428539908254862,0.3335510609876711,2.1169807657648247,-90.53634575866927,1.697233436621047
910.0072189410896,20.3552552317535,0.33958103279811375,2.0842637711437306,-77.51518273069756,1.6909057204686395
924.7231010608673,20.490224136772405,0.2915519974003042,2.2869160761596925,-82.0862446217293,1.9206110686128208
939.4510864219119,20.672366349820095,0.2788537467456624,2.3348557418314284,-73.23198358774684,1.7065745038377227
954.0108753859715,20.682166640303514,0.2842991027785517,2.5575889977644515,-68.83706609900639,2.09377526413064
968.5557008695466,20.955863206693458,0.289896296286611,2.2619295043055447,-63.93150147562962,1.6948596228138357
982.8856286398104,20.578765686368264,0.23645697978258992,2.2949394933337053,-73.62648922432105,1.8018164928156375
997.1786227659805,20.700139275665222,0.25066114733032535,2.72237761473738,-75.19795379561944,1.8040885531949171
1011.4166769756994,20.797121699003664,0.28403566715083356,2.353360861831675,-85.20813863122538,1.6403107381480775
1025.8409306606927,20.861604711709635,0.2511943186484816,2.3505011166658516,-66.47161734753371,1.834452127195155
1040.1137671222368,20.9178665510426,0.2959223052134606,2.418204913430709,-75.94272440310932,1.7501413789599995
1054.595657426289,20.654492251934144,0.32004546278677254,2.2466135408932435,-86.66785617884968,1.6761193861055559
1068.8719695241964,20.8872455705532,0.26686787966816505,2.387678629804953,-73.31312175328009,1.7347587294538023
1083.3265600878651,20.833835183446173,0.28142257120322367,2.465425814942891,-75.74184744695478,1.7850027988658315
1097.4156732839406,20.59412134100188,0.255751236681489,2.525608595474825,-90.87808410057127,1.9270110529248377
1111.6264846558054,20.571763404805036,0.2688124187451784,2.5254785029540177,-75.6927599259198,1.9601758514642469
1125.9349689096819,20.397019227439348,0.27180993809373727,2.6232463534358814,-98.66631215770283,1.8826644800112984
1140.4669381833135,20.542485416514303,0.3010903987302136,2.587890734407107,-93.18496690081552,1.7858592443412467
1154.7266347798763,20.36681357479905,0.28674900058038955,2.5987184462747415,-80.08601597836962,1.8158651448807233
1168.9216877689018,20.057108508169836,0.2698555540825384,2.460388028569654,-85.50310702012698,1.834078469202974
1183.1410058563154,20.079050841185328,0.28917741992651674,2.4561142821203314,-79.23805651085573,1.7208929738159089
3.4175987065770896,29.3328863838025,0.05108569678049221,4.734926841065603,-68.8720227900026,1.1081284639494853
20.125304246976597,26.61007431794778,0.1299844104235209,1.9195000745618336,-64.55333449767278,1.4241309537580678
35.29949886617276,26.31669016625571,0.12073598440871937,2.0002262550420844,-125.14629899314252,1.694240635378807
50.3355304662281,25.85832611173564,0.1382663117815344,2.255632854911044,-114.2774464310367,1.4675817099465887
64.6578260163903,26.23931648642618,0.12170283781490969,2.4089154113586084,-128.9612834181223,1.405069693053504
79.92132411222536,25.740382227362357,0.1152612314801071,2.196156417212457,-63.734694931456524,1.353123828750289
94.63319667998965,26.13131257797688,0.1555508996583478,1.5951698944115125,-119.90151571636915,1.8375916083709667
109.30100348368083,25.976398528672732,0.09983893412380372,1.5340332762535365,-54.14423692504268,2.240305994163082
124.34016331887909,25.787001837912495,0.12861005785125398,2.126428139262617,-132.054125287719,1.7474391383109396
139.05846960537488,25.519719283352057,0.14036106537928542,2.2567480701509846,-80.0322263118889,1.4650969269263874
154.07898641562315,26.244781436978133,0.10349116707030183,1.7055377741020814,-130.96776959732364,1.3201155506663267
168.7554772950558,25.786041211993016,0.14081251756650426,2.0638431083452895,-116.64603303479493,1.3620373133807926
184.16409720684595,25.650571860335695,0.10032103887218065,1.9704530048892521,-92.52711174990661,1.5509958826267112
