y(nm),x(nm),vector_1_strain(%),vector_2_strain(%)
15.924900172974178,0.11206036337084876,-0.019575543450737642,0.016051032450335345
16.317568879571798,0.12518742850209785,-0.05054838792672356,0.019855611895019498
16.724006159805647,0.12246596520406627,-0.037044145220874625,0.035177455198460716
17.134490735148365,0.124867260929492,-0.04343045976894311,0.030318057661857356
17.5325310604631,0.13002558980202975,-0.04845635620051236,0.030980568502263717
17.940339961576914,0.12966983940338284,-0.04409050756155408,0.026569081336656142
18.341055961120553,0.12246596520406627,-0.01994478835221747,0.029816644879552046
18.750260131750196,0.13607329467118476,-0.04731136988605178,0.0202880295432315
19.141673771458883,0.14190501100765285,-0.05352898404250206,0.024296771563585784
19.55285429237124,0.14212099954033977,-0.047363976102353766,0.0359898384376629
19.955688534012758,0.14212099954033977,-0.043201742894513395,0.019954936003376167
20.35544845299228,0.14212099954033977,-0.04440734652420519,0.01954037437464362
20.754230331960102,0.13854735221484982,-0.03446130016693261,0.039270488134300896
21.171880443968856,0.14080627770522938,-0.046447506384849624,0.039317754068217914
21.57179407908148,0.13879475796921634,-0.03695261841560826,0.02530517713428382
21.9744746045899,0.13607329467118476,-0.03289826800668161,0.01852199044011882
22.36885276972265,0.142876959404744,-0.03653924571085987,0.016492443755417918
22.778175183531605,0.1524020874363348,-0.05373426845256368,0.023814724684760646
23.17116990346646,0.15457925807476006,-0.05035872515957396,0.02470706612883955
23.58207001912503,0.1573717183243856,-0.05017714025051134,0.0240061517171255
32.74562756426513,0.16642810556114437,-0.05804617853595395,0.023598395203582534
33.136282758437964,0.15700764969397635,-0.044329904850684776,0.022361645993033585
33.537367001025736,0.15675644169014594,-0.05514869885460705,0.025459234863779434
33.93241070633916,0.1522005033299446,-0.05696901009998323,0.017436914358573308
34.32740035762776,0.15282077609402592,-0.06058225898111236,0.015807367005594042
23.978193115746706,0.16437653892463433,-0.06027499693249305,0.02071020623909492
24.382257086453023,0.1632879536054217,-0.05019856994014715,0.023078098234086797
24.783554166763544,0.1632879536054217,-0.05723772229179014,0.024287777906715657
25.184851247074064,0.15855497057137707,-0.054024937825379316,0.03147646692561179
25.590761500565858,0.1598861212386421,-0.06623899304867542,0.02084557062206338
25.98493020635241,0.16081389606175664,-0.059626231437540755,0.02627622948776076
26.39503302514479,0.16452498237725424,-0.052239397392368936,0.03397020446965837
26.792446661609194,0.1692041888864578,-0.05215367863382614,0.021841765826499326
27.198255563804437,0.17576134327593385,-0.049511222233697416,0.02913232950699629
27.59468440350404,0.17941516226418155,-0.06269239254269876,0.014086233216021204
27.98316730155417,0.17739925631547632,-0.05636597961835377,0.020466511266593823
28.387592758551516,0.17454919133762456,-0.053464376998273555,0.030947774728736555
28.78063646494637,0.1743754038808988,-0.05401137606662454,0.024303637350676865
29.18142003202104,0.170343604960449,-0.04560267631443349,0.02033989866738395
29.577646169127544,0.17454919133762456,-0.05634691947535675,0.024042569482070064
29.970689875522396,0.1743754038808988,-0.055786537753412135,0.017874841086233717
30.36019980004423,0.17689528307254018,-0.06503449209990875,0.01202945972775571
30.758932692552055,0.170343604960449,-0.05204878964036619,0.03092537659438821
31.160581124023945,0.16873088020148486,-0.04786461512840057,0.029984322635222327
31.55578699141185,0.16981946552069746,-0.04890967871357821,0.009206164923644344
31.946229347861937,0.16956825751686705,-0.05288304263686394,0.016858284810688406
32.34669872591731,0.1713515514463213,-0.061434761050692344,0.03444407697620666
0.3681701450977042,0.5195526032480884,-0.06474004026086821,0.045053307956196775
0.7833050557637602,0.5146044362529157,-0.06504480756078745,0.037744774797084046
1.187611477774792,0.5178789386820167,-0.06247933980076037,0.0239768375216336
1.5968017126011607,0.5146044362529157,-0.062277664204865246,0.034982666129752316
2.011936623267217,0.5146044362529157,-0.05839219145129737,0.043456849085595994
2.425079769807544,0.5128262292920276,-0.05659096117775586,0.03650373503861171
2.8307011721041695,0.5119757712003327,-0.05513787772978096,0.041986517165657045
3.2475658115646673,0.5068730226501632,-0.05440303901820742,0.03572654844422862
3.6481551219876187,0.512130404663172,-0.0551609394354341,0.024950987708901584
4.06053834495236,0.5119757712003327,-0.052197804246766344,0.032559779766547337
4.46961920483787,0.5034711902833836,-0.0489328416356708,0.0404312333129877
4.882657410556561,0.5055329178800652,-0.043612447343962746,0.04464812756647385
5.299889026169982,0.5034711902833836,-0.04066002637548516,0.04473873862489164
5.710699614849934,0.5068730226501632,-0.043324927325325,0.029155587999688093
6.104715026800454,0.5047880403400369,-0.04658812600992601,0.021006967389415765
6.517618097457079,0.5034711902833836,-0.049814804883025365,0.03321688882048557
6.932753008123136,0.5034711902833836,-0.05044550660080027,0.046083268831277335
7.3478879187891915,0.5034711902833836,-0.047852795976021545,0.046119630340003326
7.763022829455248,0.5034711902833836,-0.047610746062580867,0.0398135429965949
8.1738334181352,0.5068730226501632,-0.047542867557839985,0.03768818354021164
8.579454820431824,0.5034711902833836,-0.05001014340966159,0.03163519571460904
8.980751900742346,0.5034711902833836,-0.051598461222230885,0.02700999879515842
9.3958868114084,0.5034711902833836,-0.051911068195459764,0.037604012176541524
9.811021722074457,0.5034711902833836,-0.050883483016375464,0.03543201371880467
10.212318802384978,0.5034711902833836,-0.05163249847051765,0.027486731348743243
10.620311825020858,0.5012764747941897,-0.05339929951210698,0.02892649098048694
11.028750793361555,0.5034711902833836,-0.05418320151247791,0.03226205771746038
11.443885704027611,0.5034711902833836,-0.053171752994289556,0.03135471123227074
11.846860148296024,0.5055329178800652,-0.052188265977572756,0.028497958566376047
12.250804186634758,0.5068730226501632,-0.05433653245629577,0.03084623553689969
12.661614775314709,0.5034711902833836,-0.05561635912412355,0.034327963830416586
13.076749685980765,0.5034711902833836,-0.05281184665875793,0.04185538156352475
13.491884596646821,0.5034711902833836,-0.05194895994979054,0.042720056940084294
13.902695185326772,0.5068730226501632,-0.05404757516421799,0.03895680340548191
14.312640909609502,0.5060225645584683,-0.05813720607689554,0.030766552445326445
14.713304544316589,0.5070998080140924,-0.05978784929227787,0.023923238446158956
15.124748578599975,0.5034711902833836,-0.05792311766492664,0.0182329550439142
15.523530457567796,0.5146044362529157,-0.035702219391070544,0.025842827132592117
15.927342739221016,0.5110308408352683,-0.034136450105352156,0.01981143137623298
16.32556549686954,0.5246381703023868,-0.03704748317876183,0.021655853153091487
16.72993689984206,0.5170785197505021,-0.039580659419342856,0.03357061038666642
17.13374918149528,0.5195526032480884,-0.04125885112670147,0.030172058443757477
17.539449975640867,0.5238821844840613,-0.038934497531542545,0.02938593405673151
17.94685178238021,0.526683702652205,-0.03779571981875218,0.028446983150039573
18.34245123063638,0.523481975018304,-0.03937717750654024,0.03190796551399777
19.56010259926279,0.5339256772079244,-0.04753581417438568,0.03547654352474794
20.75915262659585,0.5324607340765881,-0.04893949222510274,0.035767688548252075
32.75587418034626,0.553648217693383,-0.0497176395270057,0.024021301223934977
33.14705640126116,0.5467672621823253,-0.046005845651232447,0.024639808755822834
33.54895483259787,0.5408913463179594,-0.04054024826309377,0.023615542736703743
33.94073840453896,0.5400408882262645,-0.040636968350429736,0.017338482201392225
34.336268596075826,0.5306858492176205,-0.0438824646143714,0.01913159575209078
34.729342707859644,0.5383769304267423,-0.04688815454018025,0.01357665904376848
18.754329386306654,0.5314862681491351,-0.042291949092783665,0.01833863800479829
19.14463829688295,0.5340876815844001,-0.04716049418955126,0.022524299041690066
19.957225695343755,0.5397574194983137,-0.047945982439562496,0.020784518790753603
20.359090342914953,0.5385637986597808,-0.04749602571637068,0.020576023504474517
21.174395645311556,0.5418190951871527,-0.0474479591227952,0.03600638151453395
21.573177524279377,0.5306858492176205,-0.04607886231578939,0.025465946956732655
21.981393519767668,0.5374895139511798,-0.046805936302774964,0.022341471783412947
22.37577168490042,0.5382454997695053,-0.045902551380188616,0.017687418470827776
22.774553563868242,0.5467672621823253,-0.047437477935029504,0.02116061120104784
23.1813742898407,0.5454764179547699,-0.046983382144057506,0.023915624324247764
23.579662925831983,0.549026187672705,-0.048178704863456656,0.02292264582920356
23.982620478217637,0.5551790318768653,-0.04770411401105734,0.020727274493009373
24.382257086453023,0.5543196456362586,-0.048127433830309596,0.024083549683914907
25.187366448416764,0.5467672621823253,-0.04660639318027948,0.029568958256399824
25.595173660342304,0.544293178684739,-0.045347716020181617,0.021809139202670247
25.989960609037805,0.5467672621823253,-0.046798192240476766,0.02492068189129326
26.402580318361164,0.5579005081518575,-0.05041119785756043,0.034911387378785186
26.806439897286108,0.5644521603100274,-0.05466382296498562,0.023091884131479334
27.20406806066154,0.5606219844268497,-0.044236226275529034,0.028735144786325773
27.60041750851218,0.5664050890688065,-0.04507973898688711,0.016489945165113484
27.99169939153535,0.5592173582085108,-0.04217962332831737,0.022717158220421085
28.389694108766637,0.5624362673382828,-0.04218901822149668,0.029676663988638552
28.792835782674356,0.5615291258825662,-0.04074889599866771,0.02150061385510038
29.18398421982374,0.5579005081518575,-0.04410233215043302,0.023100385646690702
29.578139412104083,0.5600952236410514,-0.04591392439422537,0.023961284858010412
29.982889193250383,0.5615291258825662,-0.04849603305704697,0.016856091521568306
30.374037630399766,0.5579005081518575,-0.04848582709395277,0.01331904726710853
30.763729987255388,0.5565836580952042,-0.05177005194632445,0.02966616278618428
31.172020307027815,0.5579005081518575,-0.05095803578332314,0.030671353836288606
31.564091040975793,0.5579005081518575,-0.050046933912401115,0.010456339722140884
31.95155029093078,0.5579005081518575,-0.04951973846780244,0.017859222209166026
32.34998588630206,0.552739103739651,-0.05211590567581326,0.03307818956079456
24.783554166763544,0.5579005081518575,-0.04785498970755786,0.024261715995930633
5.299889026169982,0.9060880379606505,-0.06708103204179083,0.04570150551336338
6.118915610338222,0.9040369514716837,-0.06532670914688621,0.025219893750178635
6.523672148237626,0.9031864933799888,-0.06361831367145498,0.03276071125215574
6.936008918524783,0.9020859433030775,-0.06310213651461438,0.04607767475301161
7.35333892935527,0.9005577764195631,-0.06356715980310856,0.04622273050338599
7.761765228783898,0.9038565198111166,-0.06519421866795039,0.0358740759966274
8.172706729555225,0.9005577764195631,-0.06703490863048467,0.03965762432679787
8.587841640221281,0.9005577764195631,-0.06752763209800672,0.035843633803275265
8.997031452750582,0.898884163761334,-0.06405197826670983,0.03041848369184952
9.40133782197448,0.9005577764195631,-0.06326186985830196,0.03464129726070975
9.816472732640536,0.9005577764195631,-0.06310069924117423,0.030330864814829495
10.219644811937219,0.8980837448298193,-0.0641278271059823,0.028365391920966765
10.627453713051034,0.8980837448298193,-0.06430637566561337,0.03323952532323471
11.03526261416485,0.8980837448298193,-0.06365999460121896,0.030481709785734612
11.448210026013715,0.8980837448298193,-0.06532821175093728,0.029046373378666113
11.853569604127589,0.9005577764195631,-0.06766992216858003,0.031018546156963422
12.26367242291997,0.9013824882213728,-0.06641668505939458,0.031443045630929145
12.668126596118004,0.8980837448298193,-0.06211904148156311,0.03214061418116021
13.082200696546844,0.9005577764195631,-0.05744542023791499,0.039715126247573895
13.492303515339225,0.9088046868062892,-0.05623059752794779,0.04357120245293156
13.907019507312876,0.9060880379606505,-0.05743496734016873,0.039436723282729735
14.723451498289453,0.9046812316129262,-0.057315934967081206,0.026091334058594207
0.37362141959945044,0.9116910742969379,-0.06308952770670773,0.03892232827198483
0.7887563302655064,0.9116910742969379,-0.06340945170835932,0.03773410701992663
1.1900534105760272,0.9116910742969379,-0.06200876341033845,0.023803941474774826
1.5913504908865481,0.9116910742969379,-0.06331838083674346,0.03416176766799217
2.0087172415620342,0.910374276148127,-0.06358989485570687,0.045823014097085224
2.42162031221866,0.9116910742969379,-0.062281518710909145,0.03776168712672434
2.836755222884716,0.9116910742969379,-0.06018185820670707,0.0393689438693261
3.249658293541342,0.910374276148127,-0.05986402478460484,0.037136191119728545
3.6548645778191844,0.9096293986080989,-0.060489369392284664,0.024930172533960127
4.056716134181244,0.9130078724457487,-0.06035034585225729,0.03227240025750944
4.46961920483787,0.9116910742969379,-0.06098228885163948,0.042049938401807374
4.884754115503926,0.9116910742969379,-0.062150269513580714,0.044595699344589734
5.715023936836038,0.9116910742969379,-0.0664786184785422,0.030781578399737386
14.316352056251484,0.9059847413540543,-0.057582549190225985,0.029336484879415092
15.130550940327424,0.9059847413540543,-0.05820717516118579,0.017384996854729717
15.52950511649938,0.90715526320267,-0.037059566586313375,0.022959999046424207
15.935030235064282,0.9116910742969379,-0.03977986874604966,0.0217098807414442
16.336327315374803,0.9222745643064395,-0.03618034847883023,0.022844657038240124
16.740083853814923,0.9125982157526544,-0.035349731038184395,0.03158406257240398
17.145071810508114,0.9192507248488225,-0.03432364278366529,0.02960066582040244
17.548884092161334,0.9228243721743126,-0.0372488955576743,0.028044631887569338
17.950959888267008,0.9252984037640564,-0.042148350144477154,0.031301386028726785
18.35915899187254,0.919569023739098,-0.044188242968490776,0.03480037808120984
18.764097962105733,0.9252984037640564,-0.04406347010266787,0.015840370808751336
19.15592714213027,0.9295954387827751,-0.0441737562312603,0.022029779208081246
19.564176921384075,0.9277724353538002,-0.043353352941749135,0.03157552844544664
19.967989203037295,0.9313460826792901,-0.042915279348635704,0.020088790502344356
20.366771082005116,0.9277724353538002,-0.043688951227726314,0.024738904987103183
20.770583363658336,0.9252984037640564,-0.04812329476252952,0.031487823879178034
21.174186185965354,0.9275662574033477,-0.053100924323050025,0.0351048494721935
21.57871299425925,0.928019828131206,-0.05383607616812258,0.031148493861930637
21.979287101987715,0.9252984037640564,-0.05277720916715145,0.023625726596222307
22.387094313913256,0.9277724353538002,-0.050978116625119085,0.012256825252260795
22.780528222799823,0.9434415443254427,-0.05110068643873633,0.02194975535607413
23.185028004081303,0.9404177048678257,-0.0505466521886222,0.02578748660163077
23.583122383420864,0.9434415443254427,-0.05095802211863831,0.022068576662171546
27.604028993045887,0.9613177747606391,-0.03692693179280526,0.01843811761027725
27.997390266836597,0.9567653531567678,-0.03836435044925168,0.02583967083116878
28.40058599476914,0.9586583283574471,-0.036374120056731685,0.028226168783832994
28.79393037667709,0.9567653531567678,-0.036735654471239165,0.02211207627648104
29.188308541809842,0.9525130626982933,-0.03725007556468052,0.02459341736776599
29.591335350914807,0.9508121465149034,-0.03716917134068232,0.021831734048939344
29.982254058458675,0.9525130626982933,-0.037413776509144236,0.016034272734571697
30.37836195238587,0.9525130626982933,-0.03819828388420299,0.01583488281455625
30.76997660549938,0.9463677970391394,-0.04104946499124851,0.030423379239096215
31.17439868412017,0.9402225313799856,-0.04261949357875949,0.028458125724117656
31.57014509175634,0.9474103141481238,-0.042849161542957814,0.010252430297271742
31.960030016075407,0.9463677970391394,-0.04132042993194052,0.019247175442393072
32.36088115068111,0.9446120661740584,-0.04391348803861128,0.031863639094674046
32.75875593554481,0.9389057332311748,-0.044008788753596484,0.0258824732006655
33.155441531862344,0.9389057332311748,-0.04457430725166789,0.024322114149931684
33.556738612172865,0.9389057332311748,-0.040637238707068146,0.020583353759722867
33.946430969028484,0.937588935082364,-0.03479685942914734,0.019513560375533645
34.34549494243837,0.9340460171996403,-0.03249761139910101,0.02514034391836817
34.74180891733521,0.9318299675871746,-0.030092113210220095,0.027481048652735707
23.986725205727883,0.9525130626982933,-0.0531632773763826,0.02162578676734972
24.384772287795723,0.9500390311085495,-0.05691106973295068,0.023003523093906297
24.792120040510238,0.9486252691099287,-0.05429150714224951,0.022078161143215924
25.188805636827766,0.9473293379138072,-0.05078885441291603,0.02758470809170266
25.597470956397423,0.9500390311085495,-0.04460722344248946,0.02969782357345463
25.99271736430395,0.9486252691099287,-0.04911733862133161,0.025319356914458968
26.400065117018464,0.9500390311085495,-0.053213413503848006,0.035906269640612276
26.80664428906748,0.9514244514251594,-0.05361830779556309,0.02497595677512421
27.205174478982205,0.9525130626982933,-0.0403485654065705,0.023861855751229344
0.3681701450977042,1.3087776604331174,-0.06664945802608535,0.0575269316348086
0.7833050557637602,1.3087776604331174,-0.0662457801812405,0.04231533188231307
1.1984400192169498,1.3087776604331174,-0.06511758586134686,0.03001063635783696
1.600443919246635,1.3063036288433736,-0.06477172560716205,0.03469450605165436
2.0129972223558985,1.3063036288433736,-0.06497464248466445,0.041709089912138175
2.427071533933273,1.3038295972536298,-0.06549068898028332,0.03285808724242956
2.8324309008986113,1.3063036288433736,-0.06555497430142376,0.036767567380996624
3.2464389118361594,1.3038295972536298,-0.06487997842944837,0.042595361032699675
3.661573611353681,1.3038295972536298,-0.06518624833341868,0.03234544851207022
4.062624070175932,1.3039023720488299,-0.06639643257001093,0.03500315606758542
4.478424943319731,1.301355461848201,-0.06818845122741357,0.03892584083275619
4.88844414729246,1.2963249690148064,-0.06871318669428406,0.036520517273408215
5.299889026169982,1.2926962993762552,-0.06912574950221317,0.042414594247815796
5.715023936836038,1.2926962993762552,-0.06624832807506631,0.03911148617426696
6.125834525515989,1.2960981317430347,-0.06487729987440094,0.03168859964781867
6.535780249798719,1.2952476736513399,-0.06363529963029291,0.029856148731317145
6.934984848132566,1.2940130975250659,-0.06500965969211492,0.044927571290065194
7.3617257491447265,1.2969485898347297,-0.06464805476069957,0.04407909272150734
7.765255091761746,1.2940130975250659,-0.06361171527975262,0.03230967243013927
8.178157740121303,1.2926962993762552,-0.061456850409327246,0.03974751986357683
8.59329265078736,1.2926962993762552,-0.05666151823754406,0.04294655206241771
9.008427561453416,1.2926962993762552,-0.05526514175984376,0.033619337218497636
9.412402849775253,1.2975246630709132,-0.05711327941202238,0.029937002676480917
9.817717664399817,1.2948910667732916,-0.05867801287405128,0.027923264595722364
10.226156632740514,1.2926962993762552,-0.05768760081257751,0.030195371035443896
10.64129154340657,1.2926962993762552,-0.05719089217778972,0.035500313511581894
11.049730511747267,1.2948910667732916,-0.056734688521769105,0.027423765444544834
11.44611796633411,1.2940130975250659,-0.05536568557004218,0.024896998348896915
11.859020614693668,1.2926962993762552,-0.05352466895445307,0.0349427270128333
12.274155525359722,1.2926962993762552,-0.0536344897114015,0.034442642434860504
12.680988075650113,1.297232110470523,-0.054271528498435195,0.027335951425259797
13.082803736761312,1.3012008802932042,-0.05658893592881742,0.03426011936959128
13.497938647427368,1.3012008802932042,-0.057638145540114705,0.041208550002213906
13.912470517878955,1.3038295972536298,-0.058991142492167525,0.04069864326356565
14.323412863244421,1.3005308538620763,-0.05811113916314048,0.036736344618584216
14.73183831807891,1.3038295972536298,-0.05757634278218915,0.030887020270301102
15.135819518559712,1.3008606762933892,-0.054414341213895656,0.014126706454727023
15.534118289680649,1.3063036288433736,-0.03528217077054785,0.01946960676802889
15.938665368233853,1.3087776604331174,-0.038925485045247066,0.02257963957265141
16.332594209285237,1.3153751472162243,-0.0387673993597103,0.023317119436021105
17.54757159287102,1.3169528341814938,-0.04036768312998207,0.027573876315179824
17.947665971129155,1.3199109583104922,-0.04255144193893301,0.038633710969027124
18.362800881795213,1.3123513077586073,-0.04044065088939586,0.033795648749816776
18.764097962105733,1.3199109583104922,-0.04097572553871076,0.011404791146272464
19.56548942067439,1.3228690824394904,-0.04688290961165331,0.0315074523711798
20.770583363658336,1.3199109583104922,-0.04074654135017708,0.02800832902443573
21.17298686228952,1.3226323826776418,-0.04431862360356387,0.03014356758914616
21.58569778777977,1.3114873536278597,-0.0445592903672295,0.03753188953171227
21.988913785971626,1.3228690824394904,-0.042996391725294125,0.02413376973870185
22.385835868647767,1.3211480260132065,-0.04280612812572493,0.00790684944787623
30.780692815921196,1.3396635534367645,-0.03802444456580456,0.028189879818390384
31.180091248609692,1.3377705782360851,-0.039304583247945724,0.02742362435577128
31.57257076612042,1.3396635534367645,-0.03841943561429628,0.016347979542062463
31.965388121286313,1.3391489390861135,-0.040665626154084866,0.017375502263208498
32.36668520159684,1.3369201201443903,-0.03833420568408619,0.026879223410822384
32.76192823112681,1.330116455410831,-0.03574662229934,0.02719253143847311
33.16079963707325,1.3273730221184568,-0.035291882433793775,0.02301797114641757
33.55304942497847,1.3235396279490435,-0.03561049773197822,0.02078573452853849
33.95000191304357,1.3256172912533757,-0.03827830944912669,0.02215634083872442
34.34835642737761,1.3250723627226986,-0.037744963391007746,0.028864681771029188
34.75066702065362,1.3269867239544924,-0.03826837384267079,0.035310824958513676
16.740517975201808,1.3175097015159483,-0.03646253943861244,0.0294526971883895
17.145071810508114,1.3199109583104922,-0.036109717289937504,0.027847296613464856
19.157383222424027,1.3263565627464127,-0.0441281597265214,0.020761739236490717
19.962453733057426,1.330796863410461,-0.043031974356371405,0.02206883925069336
20.366771082005116,1.3310442561878668,-0.04116004757324099,0.027634862499359203
22.77958396655364,1.3310442561878668,-0.0437009678761201,0.021603532390130464
23.1898979338805,1.3312504341383191,-0.044753292479632445,0.028106274543053145
23.587735556602137,1.3335182877776106,-0.0461668508856955,0.022185034671573067
23.994797836498037,1.338251244857734,-0.050658540537000474,0.024546296306390714
24.389804379669396,1.334755355480325,-0.05035965978778234,0.02475124664762607
24.797391997119078,1.3335182877776106,-0.04897641003933495,0.020939774254245647
25.187366448416764,1.3359923193673544,-0.046994130368454234,0.025470017078820018
25.599986157740123,1.3335182877776106,-0.047204688751977586,0.03154152323187853
26.005896411231912,1.3374060813659752,-0.045258392267120584,0.0238161032744999
26.405095519703863,1.3359923193673544,-0.043224173971515345,0.031175934362454916
26.815664554460373,1.3446056991222057,-0.046789980864074265,0.026977078252344633
27.21280960998892,1.3494717479105265,-0.0381771284772594,0.02393921904019547
27.606471559292725,1.347125617244729,-0.04264308219544721,0.021144702847872843
28.002233169623377,1.347125617244729,-0.04229871542746899,0.029250833582792124
28.40683261301313,1.34844241539354,-0.0434315773309204,0.024365448225881714
28.796524969868752,1.347125617244729,-0.041471964827682783,0.02312145451490566
29.20214637216538,1.3445742429696443,-0.04287545372602819,0.029721726110562008
29.597021158651224,1.34506394155589,-0.0407096266969611,0.016763906915214566
29.98657838044478,1.347125617244729,-0.04075491143386889,0.013887507929072562
30.377726817594162,1.3434969476061778,-0.040386212568447544,0.02268405949369834
5.305943076950529,1.6924116024728604,-0.05502563974022878,0.038188007928497525
6.130578188491567,1.6980297958991608,-0.05935712457451414,0.03717912241804555
6.539239707387603,1.6924116024728604,-0.063507382294121,0.03203816449199448
6.951622930352345,1.6922570209178636,-0.06683970076507018,0.044462417177541624
7.366757841018401,1.6922570209178636,-0.06503755586297577,0.04489829995030359
7.776860659810783,1.6939063407057977,-0.06208539621694187,0.03188315648610107
8.18421179090185,1.6924116024728604,-0.058920781424211865,0.03416541032360687
8.593711569479764,1.6980297958991608,-0.05763213512391052,0.04213547576133303
9.827454145621655,1.6932620605645552,-0.05870388379597358,0.024627702023089615
10.228598354393215,1.6961135659850368,-0.05761717441401104,0.03166758933061198
10.64129154340657,1.695313147053522,-0.0612780405272525,0.03927169797389585
11.050372403292078,1.6924116024728604,-0.06041534981011787,0.02664365171618588
0.37362141959945044,1.7009161833898094,-0.059065292735556274,0.004456691698486948
0.7887563302655064,1.7009161833898094,-0.059636216944343845,0.04734987222647513
1.2038912409315625,1.7009161833898094,-0.05985148130730922,0.03822183258777745
1.6169295522245215,1.7029778590786484,-0.05986977387836545,0.03629623376341229
2.0295485225280077,1.7009161833898094,-0.060561821039789576,0.03917445207846537
2.4354581425741952,1.7009161833898094,-0.06186196552761203,0.026695754700961638
2.836755222884716,1.7009161833898094,-0.06201111531233139,0.03219005022164678
3.251890133550772,1.7009161833898094,-0.06270806226957426,0.046293306955922375
3.667025044216828,1.7009161833898094,-0.06147540430282705,0.037084478419482814
4.082159954882885,1.7009161833898094,-0.060526150526229894,0.038859947794581684
4.49506302553951,1.6995993852409985,-0.05911363738763353,0.038028381555663904
4.896914581901569,1.6988545077009705,-0.05748474926568603,0.034542295084893704
5.717120641783402,1.6988545077009705,-0.05602794197288896,0.03835570018162082
9.008427561453416,1.7009161833898094,-0.05929617111453034,0.037430855939995844
9.417759265797885,1.695209850446926,-0.05884290733600106,0.029427616317206473
11.457723534383147,1.696663892931335,-0.05910638568982185,0.020758551285971816
11.859020614693668,1.7009161833898094,-0.05406443046183407,0.03415506778355781
12.274155525359722,1.7009161833898094,-0.058013273907989604,0.037541111319764786
12.680988075650113,1.6963803722955415,-0.06014788628903123,0.02771908073902929
13.088910152378409,1.6988545077009705,-0.06386846458064921,0.03566689995853656
13.49858053897218,1.7031109507868458,-0.06274046625258822,0.038994270720376756
13.909251769619376,1.7022329815386203,-0.06235593027674158,0.0362192826635499
14.322154417978933,1.7009161833898094,-0.06405517946664463,0.03750631094915913
14.737289328644989,1.7009161833898094,-0.06191298873473683,0.031002349348961955
15.145728296985686,1.7031109507868458,-0.06122453475691292,0.014936026475425912
15.53988348926603,1.7086917705665385,-0.039023153693026114,0.015346507446446944
15.939977867524165,1.7038743075188079,-0.0437576464010444,0.018996422251813083
34.35388007303955,1.7169975444466716,-0.042035455650967446,0.030080627966589724
16.34373609515256,1.7108124135644698,-0.04450554924524597,0.024065168487391597
16.743774730197593,1.7145235128569278,-0.04543770736481989,0.029284968770113773
17.147255930948752,1.717388202869407,-0.046932645184172395,0.027767994879892788
17.548884092161334,1.712049481267184,-0.05074405901807,0.026816374077025973
17.958988600141993,1.7169975444466716,-0.04954973768603699,0.0423616145653567
