y,x,A,a,b,c
633.5882352941177,4.882352941176471,0.462227176671543,4.123105625617661,0.0,4.123105625617661
648.4117647058823,5.117647058823529,0.4491695548065969,4.123105625617661,0.0,4.123105625617661
662.6666666666666,5.0,0.4336239680294353,4.242640687119285,0.0,4.242640687119285
677.5,5.0,0.43875415177233956,4.0,0.0,4.0
691.9,4.95,0.440331804721829,4.47213595499958,0.0,4.47213595499958
706.4117647058823,5.117647058823529,0.45135004000814105,4.123105625617661,0.0,4.123105625617661
721.0952380952381,5.190476190476191,0.44755163132926573,4.58257569495584,0.0,4.58257569495584
735.4736842105264,5.368421052631579,0.45125732992940304,4.358898943540674,0.0,4.358898943540674
750.1578947368421,5.157894736842105,0.4544612472524665,4.358898943540674,0.0,4.358898943540674
764.7,5.1,0.4534761564531414,4.47213595499958,0.0,4.47213595499958
779.1578947368421,5.157894736842105,0.441886321157,4.358898943540674,0.0,4.358898943540674
793.85,5.25,0.4526994251318793,4.47213595499958,0.0,4.47213595499958
808.25,5.25,0.4490438438836667,4.47213595499958,0.0,4.47213595499958
822.85,5.7,0.4548954700501956,4.47213595499958,0.0,4.47213595499958
837.4,5.65,0.45692075433298757,4.47213595499958,0.0,4.47213595499958
851.85,5.7,0.4499351449335189,4.47213595499958,0.0,4.47213595499958
1140.3333333333333,6.142857142857143,0.42732994144689823,4.58257569495584,0.0,4.58257569495584
1183.2272727272727,6.136363636363637,0.43701506546980545,4.69041575982343,0.0,4.69041575982343
1197.4545454545455,6.0,0.4382292948325416,4.69041575982343,0.0,4.69041575982343
1211.590909090909,5.7727272727272725,0.442125952881826,4.69041575982343,0.0,4.69041575982343
1226.3,6.0,0.44947146073565636,4.47213595499958,0.0,4.47213595499958
1240.590909090909,5.7727272727272725,0.43948030321706094,4.69041575982343,0.0,4.69041575982343
1254.5,5.5,0.4194343330601396,4.47213595499958,0.0,4.47213595499958
866.5,5.777777777777778,0.4585123820117978,4.242640687119285,0.0,4.242640687119285
880.7894736842105,6.0,0.46022490795782134,4.358898943540674,0.0,4.358898943540674
895.5,5.777777777777778,0.45272444656746824,4.242640687119285,0.0,4.242640687119285
909.7894736842105,6.0,0.4754605470665584,4.358898943540674,0.0,4.358898943540674
924.5,6.0,0.46017297474379504,4.242640687119285,0.0,4.242640687119285
939.0,6.0,0.44677856490810225,4.58257569495584,0.0,4.58257569495584
953.9,6.05,0.4473342431822847,4.47213595499958,0.0,4.47213595499958
968.45,6.25,0.42885588231267857,4.47213595499958,0.0,4.47213595499958
982.45,6.25,0.3829939050890836,4.47213595499958,0.0,4.47213595499958
997.0434782608696,6.391304347826087,0.41252490469526376,4.795831523312719,0.0,4.795831523312719
1011.2380952380952,6.428571428571429,0.4130771869873321,4.58257569495584,0.0,4.58257569495584
1025.4285714285713,6.380952380952381,0.40656436887211783,4.58257569495584,0.0,4.58257569495584
1039.904761904762,6.190476190476191,0.41623946548857255,4.58257569495584,0.0,4.58257569495584
1054.4285714285713,6.380952380952381,0.4184802358980141,4.58257569495584,0.0,4.58257569495584
1068.4285714285713,6.380952380952381,0.4128852317561733,4.58257569495584,0.0,4.58257569495584
1082.904761904762,6.190476190476191,0.42203218534910336,4.58257569495584,0.0,4.58257569495584
1097.2380952380952,6.428571428571429,0.41739463692863676,4.58257569495584,0.0,4.58257569495584
1111.4285714285713,6.380952380952381,0.41451639501891496,4.58257569495584,0.0,4.58257569495584
1125.6842105263158,6.157894736842105,0.4149699288448327,4.358898943540674,0.0,4.358898943540674
1154.4285714285713,6.380952380952381,0.4179355531146417,4.58257569495584,0.0,4.58257569495584
1168.5714285714287,6.380952380952381,0.4209120035900923,4.58257569495584,0.0,4.58257569495584
139.26666666666668,11.333333333333334,0.31412897446690574,3.872983346207417,0.0,3.872983346207417
154.26666666666668,11.333333333333334,0.30614912047888704,3.872983346207417,0.0,3.872983346207417
168.73333333333332,11.333333333333334,0.32325612938984527,3.872983346207417,0.0,3.872983346207417
184.0,11.307692307692308,0.3105482925331295,3.605551275463989,0.0,3.605551275463989
198.5,11.0,0.3150575348270061,4.0,0.0,4.0
213.4,11.066666666666666,0.31522392786050685,3.872983346207417,0.0,3.872983346207417
228.26666666666668,11.333333333333334,0.3418841457800147,3.872983346207417,0.0,3.872983346207417
258.0,11.307692307692308,0.3275901347777301,3.605551275463989,0.0,3.605551275463989
272.73333333333335,11.333333333333334,0.325710798930526,3.872983346207417,0.0,3.872983346207417
287.5,11.0,0.3304043133181457,4.0,0.0,4.0
302.4,11.066666666666666,0.3200026382815171,3.872983346207417,0.0,3.872983346207417
317.3125,11.1875,0.32491420380798325,4.0,0.0,4.0
332.26666666666665,11.333333333333334,0.33414689339061243,3.872983346207417,0.0,3.872983346207417
376.26666666666665,11.333333333333334,0.32575314755282453,3.872983346207417,0.0,3.872983346207417
390.94444444444446,11.222222222222221,0.33087841940921714,4.242640687119285,0.0,4.242640687119285
405.5,11.0,0.32937220330679023,4.0,0.0,4.0
420.46666666666664,11.133333333333333,0.32198980017388723,3.872983346207417,0.0,3.872983346207417
464.73333333333335,11.333333333333334,0.31772016655089813,3.872983346207417,0.0,3.872983346207417
479.46666666666664,11.133333333333333,0.3185624444860424,3.872983346207417,0.0,3.872983346207417
568.2380952380952,11.619047619047619,0.4190835675371598,4.58257569495584,0.0,4.58257569495584
611.9047619047619,11.80952380952381,0.40720407388361235,4.58257569495584,0.0,4.58257569495584
5.5,11.714285714285714,0.29318027611173547,3.7416573867739413,0.0,3.7416573867739413
20.2,11.866666666666667,0.31478556109019323,3.872983346207417,0.0,3.872983346207417
35.357142857142854,11.785714285714286,0.300742014933359,3.7416573867739413,0.0,3.7416573867739413
50.07142857142857,11.857142857142858,0.3108762219339843,3.7416573867739413,0.0,3.7416573867739413
64.53333333333333,11.866666666666667,0.3032602008016919,3.872983346207417,0.0,3.872983346207417
79.5,11.714285714285714,0.303125961640864,3.7416573867739413,0.0,3.7416573867739413
94.53333333333333,11.866666666666667,0.30340960427931013,3.872983346207417,0.0,3.872983346207417
109.38461538461539,11.615384615384615,0.29380933592444863,3.605551275463989,0.0,3.605551275463989
124.26666666666667,11.666666666666666,0.31557743659516585,3.872983346207417,0.0,3.872983346207417
243.13333333333333,11.466666666666667,0.31613708696113285,3.872983346207417,0.0,3.872983346207417
346.7142857142857,11.5,0.3157160812386238,3.7416573867739413,0.0,3.7416573867739413
361.6,11.4,0.3284859512896805,3.872983346207417,0.0,3.872983346207417
435.4,11.4,0.32493793729959514,3.872983346207417,0.0,3.872983346207417
450.0,11.5,0.3310987963761059,4.0,0.0,4.0
494.4,11.4,0.32586514597745675,3.872983346207417,0.0,3.872983346207417
509.2857142857143,11.5,0.3196982387213738,3.7416573867739413,0.0,3.7416573867739413
524.2857142857143,11.5,0.3362760432804351,3.7416573867739413,0.0,3.7416573867739413
538.625,11.75,0.3745004196903422,4.0,0.0,4.0
553.5,11.777777777777779,0.3991017803523196,4.242640687119285,0.0,4.242640687119285
582.8421052631579,11.842105263157896,0.4111231242163093,4.358898943540674,0.0,4.358898943540674
597.5,11.777777777777779,0.41175456116461573,4.242640687119285,0.0,4.242640687119285
626.5,11.777777777777779,0.4125524101104361,4.242640687119285,0.0,4.242640687119285
640.9,11.95,0.4021201384687785,4.47213595499958,0.0,4.47213595499958
655.6666666666666,12.0,0.40455407350696276,4.242640687119285,0.0,4.242640687119285
670.2105263157895,12.0,0.4008236476535123,4.358898943540674,0.0,4.358898943540674
684.7894736842105,12.0,0.39443425356779865,4.358898943540674,0.0,4.358898943540674
699.1,12.05,0.4022643591323648,4.47213595499958,0.0,4.47213595499958
713.7,12.1,0.39028252068110403,4.47213595499958,0.0,4.47213595499958
728.1,12.05,0.3995208037977587,4.47213595499958,0.0,4.47213595499958
742.9047619047619,12.19047619047619,0.40771702496914536,4.58257569495584,0.0,4.58257569495584
757.3888888888889,12.277777777777779,0.38135787264353543,4.242640687119285,0.0,4.242640687119285
771.9,12.05,0.3940846802006732,4.47213595499958,0.0,4.47213595499958
786.4736842105264,12.368421052631579,0.39710486170141923,4.358898943540674,0.0,4.358898943540674
801.15,12.3,0.40097949187688997,4.47213595499958,0.0,4.47213595499958
815.6111111111111,12.722222222222221,0.39649836794454135,4.242640687119285,0.0,4.242640687119285
830.1052631578947,12.578947368421053,0.3939336267734581,4.358898943540674,0.0,4.358898943540674
844.5,12.5,0.3766745791547745,4.47213595499958,0.0,4.47213595499958
859.2,12.85,0.38629439428366563,4.47213595499958,0.0,4.47213595499958
888.3157894736842,12.842105263157896,0.4108099894235566,4.358898943540674,0.0,4.358898943540674
946.5238095238095,13.333333333333334,0.3901249478662287,4.58257569495584,0.0,4.58257569495584
873.5,12.777777777777779,0.39104214304829,4.242640687119285,0.0,4.242640687119285
902.6666666666666,13.0,0.410609707685032,4.242640687119285,0.0,4.242640687119285
917.5,13.5,0.4019926803522065,4.47213595499958,0.0,4.47213595499958
931.952380952381,13.380952380952381,0.39642162853451174,4.58257569495584,0.0,4.58257569495584
961.3157894736842,13.578947368421053,0.3544725979538601,4.358898943540674,0.0,4.358898943540674
975.5,13.5,0.3198363651606087,4.47213595499958,0.0,4.47213595499958
989.7058823529412,13.352941176470589,0.2885032420615162,4.123105625617661,0.0,4.123105625617661
1004.3333333333334,13.5,0.287611447473308,4.242640687119285,0.0,4.242640687119285
1018.3529411764706,13.588235294117647,0.287345132008099,4.123105625617661,0.0,4.123105625617661
1032.9333333333334,13.333333333333334,0.2967468590864744,3.872983346207417,0.0,3.872983346207417
1046.9473684210527,13.368421052631579,0.3046680269171343,4.358898943540674,0.0,4.358898943540674
1061.5,13.5,0.29754738280896825,4.47213595499958,0.0,4.47213595499958
1075.611111111111,13.277777777777779,0.3030330096456321,4.242640687119285,0.0,4.242640687119285
1090.2222222222222,13.5,0.30015645526856854,4.242640687119285,0.0,4.242640687119285
1104.3157894736842,13.578947368421053,0.2941418100383984,4.358898943540674,0.0,4.358898943540674
1118.611111111111,13.277777777777779,0.297436569836513,4.242640687119285,0.0,4.242640687119285
1133.1764705882354,13.352941176470589,0.2984635631044097,4.123105625617661,0.0,4.123105625617661
1147.3157894736842,13.157894736842104,0.30746044643735837,4.358898943540674,0.0,4.358898943540674
1161.611111111111,13.277777777777779,0.3046961216551681,4.242640687119285,0.0,4.242640687119285
1175.8125,13.3125,0.30663708315724175,4.0,0.0,4.0
1190.5882352941176,13.117647058823529,0.3114784470867989,4.123105625617661,0.0,4.123105625617661
1204.611111111111,13.277777777777779,0.30716587908610166,4.242640687119285,0.0,4.242640687119285
1219.1764705882354,13.352941176470589,0.3170956027188237,4.123105625617661,0.0,4.123105625617661
1233.578947368421,13.421052631578947,0.32509393436822526,4.358898943540674,0.0,4.358898943540674
1247.611111111111,13.277777777777779,0.31431284469788,4.242640687119285,0.0,4.242640687119285
102.2,18.85,0.5861833336109652,4.47213595499958,0.0,4.47213595499958
117.0,18.863636363636363,0.5917038789518259,4.69041575982343,0.0,4.69041575982343
132.0,18.863636363636363,0.5973182825729868,4.69041575982343,0.0,4.69041575982343
161.4,18.75,0.5934844749979902,4.47213595499958,0.0,4.47213595499958
176.3181818181818,18.636363636363637,0.579424547614803,4.69041575982343,0.0,4.69041575982343
191.28571428571428,18.761904761904763,0.5792180188425019,4.58257569495584,0.0,4.58257569495584
206.0,18.863636363636363,0.5753138795276401,4.69041575982343,0.0,4.69041575982343
220.85,18.7,0.5904772023604883,4.47213595499958,0.0,4.47213595499958
235.76190476190476,18.61904761904762,0.5940109585212034,4.58257569495584,0.0,4.58257569495584
250.5,18.5,0.5977977904486467,4.47213595499958,0.0,4.47213595499958
265.3809523809524,18.523809523809526,0.6016891251197891,4.58257569495584,0.0,4.58257569495584
280.1363636363636,18.681818181818183,0.5951326479225716,4.69041575982343,0.0,4.69041575982343
295.0,18.863636363636363,0.6014180220770939,4.69041575982343,0.0,4.69041575982343
309.85,18.7,0.5942586622732334,4.47213595499958,0.0,4.47213595499958
324.72727272727275,18.5,0.5844774791273074,4.69041575982343,0.0,4.69041575982343
339.5,18.5,0.5821348272869653,4.47213595499958,0.0,4.47213595499958
354.27272727272725,18.5,0.5736945427730678,4.69041575982343,0.0,4.69041575982343
368.95238095238096,18.761904761904763,0.5883964977733481,4.58257569495584,0.0,4.58257569495584
383.72727272727275,18.5,0.6015573098027844,4.69041575982343,0.0,4.69041575982343
398.5,18.5,0.5752674795068516,4.47213595499958,0.0,4.47213595499958
413.5,18.5,0.5885237451407929,4.47213595499958,0.0,4.47213595499958
427.9047619047619,18.80952380952381,0.6144175151960121,4.58257569495584,0.0,4.58257569495584
442.72727272727275,18.5,0.6078628553735232,4.69041575982343,0.0,4.69041575982343
457.6190476190476,18.523809523809526,0.5760010833449047,4.58257569495584,0.0,4.58257569495584
472.5,18.5,0.5704129164079353,4.47213595499958,0.0,4.47213595499958
487.3181818181818,18.636363636363637,0.5860685351825162,4.69041575982343,0.0,4.69041575982343
502.0869565217391,18.782608695652176,0.5939171096508395,4.795831523312719,0.0,4.795831523312719
517.0,18.863636363636363,0.6079738063572581,4.69041575982343,0.0,4.69041575982343
13.1,19.05,0.5882949014421474,4.47213595499958,0.0,4.47213595499958
28.0,19.0,0.5633259937656173,4.58257569495584,0.0,4.58257569495584
43.0,19.0,0.5869412476299695,4.58257569495584,0.0,4.58257569495584
57.9,19.05,0.601623630121306,4.47213595499958,0.0,4.47213595499958
72.57894736842105,19.105263157894736,0.5883506911666828,4.358898943540674,0.0,4.358898943540674
87.42105263157895,18.894736842105264,0.5597729411738072,4.358898943540674,0.0,4.358898943540674
146.5,19.0,0.5819804591048259,4.242640687119285,0.0,4.242640687119285
531.8095238095239,18.857142857142858,0.5995950930282279,4.58257569495584,0.0,4.58257569495584
546.421052631579,18.894736842105264,0.5648133134345803,4.358898943540674,0.0,4.358898943540674
561.0,19.0,0.49982049588775757,4.58257569495584,0.0,4.58257569495584
575.6666666666666,19.0,0.464899683996623,4.242640687119285,0.0,4.242640687119285
589.9,19.05,0.4621920681987403,4.47213595499958,0.0,4.47213595499958
604.5,19.22222222222222,0.449320054127579,4.242640687119285,0.0,4.242640687119285
619.1,19.05,0.46574923704310656,4.47213595499958,0.0,4.47213595499958
633.65,19.35,0.4612314931257388,4.47213595499958,0.0,4.47213595499958
648.4736842105264,19.36842105263158,0.4479359393446439,4.358898943540674,0.0,4.358898943540674
662.9047619047619,19.19047619047619,0.4362991404340898,4.58257569495584,0.0,4.58257569495584
677.5,19.5,0.4376919428661191,4.47213595499958,0.0,4.47213595499958
691.9047619047619,19.571428571428573,0.439174017896591,4.58257569495584,0.0,4.58257569495584
706.5,19.5,0.4447913880329645,4.47213595499958,0.0,4.47213595499958
721.2380952380952,19.714285714285715,0.4494657464694332,4.58257569495584,0.0,4.58257569495584
735.5,19.5,0.4568492164630169,4.47213595499958,0.0,4.47213595499958
750.2727272727273,19.5,0.457409209691293,4.69041575982343,0.0,4.69041575982343
764.85,19.7,0.45221242950212964,4.47213595499958,0.0,4.47213595499958
779.5,19.5,0.4390856201810144,4.47213595499958,0.0,4.47213595499958
794.0,19.863636363636363,0.454901093735199,4.69041575982343,0.0,4.69041575982343
808.4285714285714,19.61904761904762,0.44956971083046976,4.58257569495584,0.0,4.58257569495584
822.9047619047619,19.80952380952381,0.46278959855037816,4.58257569495584,0.0,4.58257569495584
1197.4761904761904,20.142857142857142,0.43528330192645404,4.58257569495584,0.0,4.58257569495584
1211.9545454545455,19.863636363636363,0.4465089484360573,4.69041575982343,0.0,4.69041575982343
1226.409090909091,20.227272727272727,0.45292650094249454,4.69041575982343,0.0,4.69041575982343
1240.590909090909,19.772727272727273,0.4468750395293482,4.69041575982343,0.0,4.69041575982343
1254.75,19.8,0.4443716478047262,4.47213595499958,0.0,4.47213595499958
837.578947368421,20.105263157894736,0.45860320697233614,4.358898943540674,0.0,4.358898943540674
852.1,20.05,0.4578954915608429,4.47213595499958,0.0,4.47213595499958
866.5,20.22222222222222,0.4566449238536728,4.242640687119285,0.0,4.242640687119285
881.0,20.25,0.4634096090773256,4.47213595499958,0.0,4.47213595499958
895.5,20.5,0.45753932998995417,4.47213595499958,0.0,4.47213595499958
910.0,20.25,0.47373296857005903,4.47213595499958,0.0,4.47213595499958
924.5,20.5,0.4528633868184698,4.47213595499958,0.0,4.47213595499958
939.421052631579,20.57894736842105,0.4457435797200181,4.358898943540674,0.0,4.358898943540674
954.0454545454545,20.681818181818183,0.4600841103744177,4.69041575982343,0.0,4.69041575982343
968.5714285714286,20.61904761904762,0.43898619817842016,4.58257569495584,0.0,4.58257569495584
982.7826086956521,20.695652173913043,0.3965711215477406,4.795831523312719,0.0,4.795831523312719
997.1428571428571,20.666666666666668,0.41985589634096576,4.58257569495584,0.0,4.58257569495584
1011.421052631579,20.57894736842105,0.41642480657230213,4.358898943540674,0.0,4.358898943540674
1025.7826086956522,20.695652173913043,0.4234938673136879,4.795831523312719,0.0,4.795831523312719
1040.2380952380952,20.666666666666668,0.42280135510664785,4.58257569495584,0.0,4.58257569495584
1054.5,20.5,0.41654294338672393,4.47213595499958,0.0,4.47213595499958
1068.6818181818182,20.636363636363637,0.4240128887541169,4.69041575982343,0.0,4.69041575982343
1083.0454545454545,20.681818181818183,0.4281381625908505,4.69041575982343,0.0,4.69041575982343
1097.421052631579,20.57894736842105,0.4196634416296006,4.358898943540674,0.0,4.358898943540674
1111.5714285714287,20.61904761904762,0.4181204584839659,4.58257569495584,0.0,4.58257569495584
1126.0869565217392,20.565217391304348,0.4183232160808302,4.795831523312719,0.0,4.795831523312719
1140.4285714285713,20.38095238095238,0.4307326805316538,4.58257569495584,0.0,4.58257569495584
1154.5,20.5,0.4133934733435081,4.47213595499958,0.0,4.47213595499958
1169.0,20.5,0.425733385426148,4.898979485566356,0.0,4.898979485566356
1183.4285714285713,20.38095238095238,0.43782037577588584,4.58257569495584,0.0,4.58257569495584
5.733333333333333,26.333333333333332,0.29977631802865345,3.872983346207417,0.0,3.872983346207417
20.3125,26.1875,0.3204795049656205,4.0,0.0,4.0
35.375,26.25,0.3101803284067696,4.0,0.0,4.0
50.1578947368421,26.157894736842106,0.3223036768968007,4.358898943540674,0.0,4.358898943540674
64.73333333333333,26.333333333333332,0.31365725526430643,3.872983346207417,0.0,3.872983346207417
79.5,26.0,0.31587490410638136,4.0,0.0,4.0
94.5,26.0,0.31078569921588683,4.0,0.0,4.0
109.5,26.0,0.2989491508798149,4.0,0.0,4.0
124.5,26.0,0.32188498798399656,4.0,0.0,4.0
139.5,26.0,0.31530255754735625,4.0,0.0,4.0
154.3125,25.875,0.31405940479745603,4.0,0.0,4.0
168.85714285714286,25.714285714285715,0.32372010209566116,3.7416573867739413,0.0,3.7416573867739413
184.0,25.692307692307693,0.3157410318094716,3.605551275463989,0.0,3.605551275463989
198.5,26.0,0.31761774904063017,4.0,0.0,4.0
213.5,26.0,0.32041700341154633,4.0,0.0,4.0
228.46666666666667,25.866666666666667,0.3414531854952133,3.872983346207417,0.0,3.872983346207417
243.35714285714286,25.785714285714285,0.313977871908447,3.7416573867739413,0.0,3.7416573867739413
258.2307692307692,25.846153846153847,0.32541164071686324,3.605551275463989,0.0,3.605551275463989
272.9230769230769,25.846153846153847,0.32658245499736926,3.605551275463989,0.0,3.605551275463989
287.625,25.75,0.3274214634949436,4.0,0.0,4.0
302.5,26.0,0.3106157658072505,4.0,0.0,4.0
317.4,25.933333333333334,0.31732289758745924,3.872983346207417,0.0,3.872983346207417
332.35714285714283,25.785714285714285,0.3298218984090727,3.7416573867739413,0.0,3.7416573867739413
346.875,25.6875,0.31723315462167767,4.0,0.0,4.0
361.5,26.0,0.32948794273340276,4.0,0.0,4.0
376.5,26.0,0.3223367246307577,4.0,0.0,4.0
391.4117647058824,25.88235294117647,0.32508968492522305,4.123105625617661,0.0,4.123105625617661
405.6470588235294,26.0,0.32685699920430134,4.123105625617661,0.0,4.123105625617661
420.5,26.0,0.31568819651825564,4.0,0.0,4.0
435.5,26.0,0.3259005916376229,4.0,0.0,4.0
450.5,26.0,0.33272276402757794,4.0,0.0,4.0
465.0,26.0,0.31722285612402346,3.872983346207417,0.0,3.872983346207417
479.8235294117647,26.058823529411764,0.3161504878194259,4.123105625617661,0.0,4.123105625617661
494.5,26.0,0.3231587481582283,4.0,0.0,4.0
509.5,26.0,0.3073844045148202,4.0,0.0,4.0
524.5,26.0,0.3267895741412557,4.0,0.0,4.0
538.7894736842105,26.0,0.35943194088131025,4.358898943540674,0.0,4.358898943540674
553.8421052631579,26.157894736842106,0.3887881038267449,4.358898943540674,0.0,4.358898943540674
568.3684210526316,26.210526315789473,0.4240014974727359,4.358898943540674,0.0,4.358898943540674
582.9047619047619,26.19047619047619,0.4137242444508947,4.58257569495584,0.0,4.58257569495584
597.5,26.5,0.41782645447364936,4.47213595499958,0.0,4.47213595499958
611.85,26.3,0.41175403428284213,4.47213595499958,0.0,4.47213595499958
626.5,26.5,0.4140618855639962,4.47213595499958,0.0,4.47213595499958
641.2380952380952,26.38095238095238,0.4069181963938597,4.58257569495584,0.0,4.58257569495584
655.7272727272727,26.5,0.40417003357462383,4.69041575982343,0.0,4.69041575982343
670.5,26.5,0.4087866626251117,4.47213595499958,0.0,4.47213595499958
684.85,26.7,0.4042911142733248,4.47213595499958,0.0,4.47213595499958
699.3809523809524,26.523809523809526,0.41273220349728046,4.58257569495584,0.0,4.58257569495584
713.9047619047619,26.80952380952381,0.4029186973379396,4.58257569495584,0.0,4.58257569495584
728.25,26.75,0.41001917482855066,4.47213595499958,0.0,4.47213595499958
743.0,27.0,0.41726927402498926,4.58257569495584,0.0,4.58257569495584
757.421052631579,26.894736842105264,0.39239897141114477,4.358898943540674,0.0,4.358898943540674
772.0,27.0,0.40773092296940966,4.58257569495584,0.0,4.58257569495584
786.5,27.0,0.4174719550942397,4.242640687119285,0.0,4.242640687119285
801.1,27.05,0.4180687181209839,4.47213595499958,0.0,4.47213595499958
815.7894736842105,27.0,0.4173619554031125,4.358898943540674,0.0,4.358898943540674
830.0,27.0,0.4179817074813243,4.58257569495584,0.0,4.58257569495584
844.5,27.22222222222222,0.3970123493758521,4.242640687119285,0.0,4.242640687119285
859.15,27.3,0.40211056286445435,4.47213595499958,0.0,4.47213595499958
873.5,27.22222222222222,0.4033880419966755,4.242640687119285,0.0,4.242640687119285
888.5,27.5,0.4196443700194758,4.47213595499958,0.0,4.47213595499958
902.85,27.65,0.42455817916224015,4.47213595499958,0.0,4.47213595499958
917.5714285714286,27.61904761904762,0.4260658843396931,4.58257569495584,0.0,4.58257569495584
932.2,27.85,0.4089028395409069,4.47213595499958,0.0,4.47213595499958
946.65,27.7,0.4049513247289361,4.47213595499958,0.0,4.47213595499958
961.4,27.95,0.3677568367137083,4.47213595499958,0.0,4.47213595499958
975.65,27.7,0.33227460620297294,4.47213595499958,0.0,4.47213595499958
1033.2222222222222,27.88888888888889,0.3008486605494403,4.242640687119285,0.0,4.242640687119285
1047.388888888889,27.72222222222222,0.3089359619314972,4.242640687119285,0.0,4.242640687119285
1090.388888888889,27.72222222222222,0.3082800172747001,4.242640687119285,0.0,4.242640687119285
1161.7777777777778,27.77777777777778,0.30415715989183817,4.242640687119285,0.0,4.242640687119285
1190.578947368421,27.42105263157895,0.2989930992547212,4.358898943540674,0.0,4.358898943540674
1219.388888888889,27.72222222222222,0.30220286124880213,4.242640687119285,0.0,4.242640687119285
1233.7368421052631,27.63157894736842,0.3149932485830963,4.358898943540674,0.0,4.358898943540674
1247.9375,27.625,0.30413788233558586,4.0,0.0,4.0
990.2352941176471,28.058823529411764,0.30065376884765643,4.123105625617661,0.0,4.123105625617661
1004.4117647058823,27.88235294117647,0.2952850210439446,4.123105625617661,0.0,4.123105625617661
1018.5882352941177,28.11764705882353,0.2922334012477022,4.123105625617661,0.0,4.123105625617661
1061.6666666666667,28.0,0.30338104820577194,4.242640687119285,0.0,4.242640687119285
1075.888888888889,27.944444444444443,0.3077100994916393,4.242640687119285,0.0,4.242640687119285
1104.4117647058824,27.88235294117647,0.2963634343963503,4.123105625617661,0.0,4.123105625617661
1119.111111111111,28.055555555555557,0.3040124399105979,4.242640687119285,0.0,4.242640687119285
