y0 (nm),x0 (nm),A,length (nm),width (nm),angle (deg),vector 1 lp (nm),vector 2 lp (nm)
3.961493793463759,0.12254455715956593,0.5787637628962227,0.16639102494475658,0.16251472868056124,89.99999999999999,0.3876938006792278,0.4034275216149136
4.369568428287317,0.12019696027911447,0.5913938245447361,0.1738038502492628,0.16064204804427867,60.64980066731427,0.38795220769199773,0.40777384675051515
4.775974728544957,0.12019696027911447,0.5783863317422228,0.17380385024926284,0.16064204804427862,60.64980066731436,0.3867442167212792,0.40501473950580114
5.577144920458692,0.12044977840470157,0.573301572607466,0.16689461161521135,0.15175572666566225,59.96866640381157,0.38451852181306956,0.4010831421364386
5.979010784028472,0.1176816779072022,0.5891225143420419,0.1659688345522246,0.16359976019464886,-45.00000000000019,0.38612818511081737,0.40044823761383314
6.376966413598216,0.11891360731780101,0.5962895503556236,0.17932989673384228,0.16005878666418355,45.00000000000003,0.38340789700574984,0.4051065126234346
7.5920567424320105,0.12254455715956593,0.5958092484257825,0.16639102494475658,0.16251472868056122,90.0,0.38077343293018734,0.4049712064079436
13.999996343358019,0.12489215404001738,0.5888789807300724,0.1738038502492628,0.16064204804427865,60.6498006673142,0.3845994400224952,0.40076345394879803
14.40394240624245,0.12617550700133087,0.5774050957804531,0.1793298967338423,0.16005878666418355,45.00000000000007,0.38488388855466704,0.4020035359392083
14.801217108148622,0.12405745292696797,0.5530377944493977,0.1685964132650713,0.15617664709442092,63.08681452288601,0.38645271856643076,0.40023194330525697
15.199595629635741,0.12254455715956593,0.49322337312315523,0.17223107354707662,0.14377570244171833,90.0,0.38820363223215176,0.39696946115693915
15.594080678419155,0.1252677695408896,0.4555361727556731,0.16341494866881154,0.15024162618054263,-59.0362434679265,0.3880296121445229,0.3929682300856346
15.981146207054278,0.12673411466929468,0.456189658325568,0.17694360097028156,0.14262973422677122,86.49174912763854,0.38846856473857905,0.39439169258633777
16.378173900382897,0.12778150404672686,0.44342136648377267,0.16525348337441073,0.15402983454636762,90.0,0.3910183820519694,0.39767502515079867
16.772117074099302,0.1252677695408896,0.4616384973390371,0.16710100902430278,0.14417708862275166,79.12961047276414,0.39419234432632644,0.3966154094528724
17.16873091778883,0.13616061906618437,0.46241776798567896,0.18514284096035943,0.14763764258655745,90.0,0.3865771411875676,0.3974941697087958
17.561962508312845,0.1330184509338878,0.44917251876682757,0.1807911135256759,0.1401739797434393,84.84029093419815,0.391723098696799,0.39794291209854404
17.95773972071759,0.1296249093510075,0.4339138314376675,0.17042262162439384,0.14304456958051062,-83.8676131360538,0.39599404557191786,0.3988875698094037
18.35601789497008,0.1303251639633479,0.4392394811838024,0.16554556745222995,0.163344707381432,-9.641056378191039e-15,0.3965666958713108,0.3958223670871282
18.745626068150404,0.14160704382883174,0.4405610100074973,0.179935430990084,0.13481110475672586,76.60923352947033,0.38663824052728174,0.39507751058219287
19.144639644279547,0.14005092246807535,0.44995054616411784,0.17633075167505788,0.15515804320262322,72.60657331174988,0.3894391814793317,0.39563310376405975
19.534596165717236,0.14624659084886468,0.4475623341571802,0.18413587613828158,0.1409836754482368,90.0,0.38376038142297497,0.3937349949597603
19.925950380780147,0.14725518802713272,0.4510078641647916,0.17305849433061848,0.15259755855025536,73.36255600758254,0.3823335324704079,0.3967949333217699
20.322321957574637,0.14725518802713272,0.4542209803495253,0.17816002006047196,0.1454121273799532,77.50842149634497,0.3832981472566811,0.3978637547013655
20.717342706210626,0.14558712346307404,0.4537584352531211,0.1693986780453864,0.1489762631142471,44.99999999999998,0.3849618692463622,0.3975612609472999
21.11350799890209,0.14742908409235136,0.4419897605391984,0.17380385024926284,0.16064204804427862,60.64980066731436,0.3831254862996045,0.3976442829919427
21.50942974326547,0.1502809795619368,0.44207685432907484,0.1694683179863991,0.15396244985352522,81.999488573077,0.38102817455711113,0.3957589934420155
21.89922684606686,0.14742908409235136,0.44895284623732046,0.17380385024926284,0.16064204804427862,60.64980066731436,0.3863719833279494,0.3936237588398628
22.293320837228027,0.15269440852422103,0.45457745217339685,0.17658889351073956,0.15298609629745538,68.25152146064173,0.3856427528153332,0.3948286638308496
22.686502805493156,0.1497766809728028,0.4568281897535839,0.17575835580219035,0.16431777126584393,90.0,0.39290675316516505,0.3962040899408789
23.079039684392797,0.15269440852422103,0.4501200029888798,0.17658889351073956,0.15298609629745538,68.25152146064173,0.3927699524523433,0.394387362181898
23.471526941033552,0.1571084066148281,0.4585027423070417,0.16698504772860157,0.15234594481630015,82.86774385096004,0.391725106291822,0.39429571666018676
23.865582812413468,0.15734115980981306,0.4601709046927654,0.1870784575572139,0.13999328622834833,88.47016554848783,0.3944414488865582,0.39571099734769444
24.26012045698883,0.1643317816316018,0.45297207253770777,0.1832641749710588,0.15427662583682764,-83.36467806179816,0.39079061761737743,0.3945077929130566
24.65010521178071,0.1602505747471247,0.47545137243828056,0.18079111352567587,0.1401739797434393,-84.84029093419814,0.3945457312091486,0.3969990379308219
25.0458393041536,0.1643317816316018,0.45997846217503574,0.18326417497105874,0.15427662583682758,-83.36467806179817,0.3914463238491917,0.39758304784257453
25.44207646356483,0.1665349110117178,0.4468890170956791,0.18557251031965635,0.1353908474700405,-69.86260697181446,0.38926000393477833,0.3993474213948048
25.84463789431517,0.16808793664032415,0.44728437704178,0.1968385495659897,0.14098119505207574,-80.03141711212274,0.3909843292284618,0.3992220431589474
26.237590744633245,0.17247011748383353,0.428536688495304,0.18720324027348514,0.1561499671228502,-78.4596913923281,0.3868672832263625,0.391198323435144
26.62051579198711,0.1715623800233923,0.3819412003540246,0.1895315245379342,0.1531243153708757,-59.66513430569597,0.3911616204079754,0.3908872360673886
27.012472090457813,0.17372216915340766,0.41268066678282944,0.1946770550862622,0.14390182988310013,-75.0665415742435,0.38923602993577183,0.3884639458912837
27.39371990546141,0.17603622893556695,0.4129906231662328,0.18948960948502425,0.14315151303071852,-81.48339444557004,0.3883604372284094,0.3881498131558447
28.17556821643325,0.17117334968320322,0.41632361886342395,0.18790120864874627,0.14332647595397646,-81.99337916455715,0.3931052508458366,0.3910430043281797
28.565555951872494,0.17042038773445012,0.41850772800559616,0.19262250533285932,0.15687485742299537,-69.01080315482066,0.3919302844780324,0.38959723488330433
28.953062174188045,0.1676477622252395,0.41393006126631515,0.19107273084239615,0.16086652962255807,-69.7064710497594,0.3935760958797343,0.3903813693290152
29.339732076530876,0.16808793664032415,0.42234525527715794,0.1968385495659897,0.14098119505207574,-80.03141711212274,0.39287013381770086,0.38784832704158767
29.720944300397065,0.17065464256295107,0.4173671923148332,0.20370830179772254,0.14141097186160612,-74.70967004407787,0.38966446861835724,0.38788593719985426
30.112521868982224,0.1695419321275715,0.41446908409661204,0.19453892959247865,0.15488955518445097,-84.87159007915182,0.38674370008843034,0.39172199798510515
30.504763470602775,0.16808793664032415,0.41489410788131503,0.1968385495659897,0.14098119505207574,-80.03141711212274,0.3841385398751084,0.38954366617179426
30.88687881958065,0.16339274287942124,0.4275856419240913,0.20281382070916062,0.14540033821764378,90.0,0.3865120199328436,0.38892319669020975
31.277553263054124,0.1695419321275715,0.41811405933344925,0.19453892959247865,0.154889555184451,-84.87159007915182,0.38117537058228806,0.3898809632391007
31.663284189031184,0.17105177770189411,0.42118029690914355,0.19417418148563317,0.15954114234590974,-87.9979135296453,0.37920812259817815,0.3896462883410988
32.051910213652555,0.16339274287942124,0.4370344825603425,0.20281382070916062,0.14540033821764378,90.0,0.3849236774102279,0.39152440453560394
32.44222959785833,0.16339274287942124,0.4383469748964302,0.1936750582348957,0.16017796941012297,90.0,0.3823123493146316,0.3921209783586794
32.83482625874658,0.16808793664032415,0.4422109196483982,0.1968385495659897,0.14098119505207574,-80.03141711212274,0.37669047062251554,0.39014506121845244
33.21694160772445,0.16339274287942124,0.449662368261297,0.20281382070916062,0.14540033821764373,90.0,0.3808297910652542,0.3919868114317384
33.61070415641852,0.1597617930376563,0.4396904640293729,0.19096525761630706,0.15298285421118987,-76.50003729844794,0.3838059041642621,0.38806240533997516
27.78682904105624,0.17569112137572176,0.40926087410178474,0.17764068574795805,0.16721492597322432,-59.03624346792637,0.3883356947383037,0.39275836923146784
15.003488462527294,0.31641134335379983,0.39905801347685155,0.15289824901170707,0.13569012085029836,75.96375653207352,0.39374596228124903,0.40066734019823
15.395754403893429,0.3180712061386067,0.41928258268601354,0.16640612149876566,0.14667961640789456,62.05224815829363,0.395342643046345,0.3970988634315319
15.795658203346946,0.31316942385222407,0.4114712272972078,0.17223107354707656,0.14377570244171833,90.0,0.40334717630232886,0.3961740383338798
16.186008946063545,0.31972530551096623,0.41529085171241553,0.16695864585789968,0.15705463210023798,56.477043268814164,0.3990154326111136,0.39396569741428916
16.577990331342903,0.3177081111544302,0.4072801375513787,0.16906758231313268,0.1365809081849029,-70.39511600377166,0.40102694075646517,0.3951849660048363
16.97152709875905,0.3191604910911362,0.41246243476122085,0.16827224893758064,0.14634669327037597,-82.28328775238857,0.4004843471286595,0.3959673828341396
17.368179647810507,0.31589263623354774,0.4022545655433992,0.16710100902430275,0.14417708862275164,79.12961047276413,0.4042276936945989,0.3976104162604233
17.762858223403573,0.3228951823569515,0.40457315695292095,0.17633075167505785,0.15515804320262325,-72.6065733117499,0.39779665954545534,0.3963771018558013
18.15802508202405,0.3236433176265459,0.40065931339142347,0.1807911135256759,0.1401739797434393,84.84029093419815,0.397063441105279,0.39839756733554
18.554705419540483,0.3233814702821879,0.394398566856211,0.16164743980929383,0.1452381989245585,86.92864092382273,0.3984302765001773,0.39591134202120704
18.943743929188823,0.3236433176265459,0.4023621557764506,0.1807911135256759,0.1401739797434393,84.84029093419815,0.3976663216571367,0.3950659044319597
20.12740748902638,0.33223191052148987,0.4077103936241991,0.17993543099008402,0.13481110475672586,76.60923352947033,0.3914297072999154,0.3948684712229937
0.5418750670101868,0.32133906099619514,0.3146898354337199,0.11250086614455981,0.08848782790076001,90.0,0.3961392374454561,0.40671990965244426
1.354687667525467,0.32133906099619514,0.31085178058773366,0.11250086614455981,0.08848782790076,90.0,0.3910912601199565,0.4047189779112782
2.157647994095108,0.31440724766191663,0.30319587664262626,0.11418725277183434,0.09862244583666202,71.56505117707799,0.3978381774871822,0.4038768782176876
2.560359691623133,0.31589263623354774,0.3012224265191002,0.11709461398181038,0.09210105135381136,90.0,0.394549731258057,0.40365243991863287
2.9599925535431457,0.31997745480553325,0.2940327127895678,0.11320487171417659,0.07596167227283068,-82.98187826603676,0.39049060235420185,0.4029072548486601
3.36504416613326,0.31316942385222407,0.31556711948551835,0.11765622206701738,0.08548736343745911,90.0,0.39452981091132333,0.4041119002616426
3.7690421327597443,0.3177081111544302,0.3149363750425525,0.11216772050865315,0.08038287918876581,-69.69935267749777,0.3900032518435279,0.40587352362074425
4.172438015978439,0.31316942385222407,0.3046807050744238,0.10084819034315774,0.08192380965573798,90.0,0.39107756488157713,0.40637665245454363
4.5734255655659775,0.31316942385222407,0.3227953644241953,0.11765622206701738,0.08548736343745911,90.0,0.38929859247204684,0.40773815688004916
4.982240199454774,0.30863073655001794,0.31048274114613883,0.11216772050865315,0.08038287918876581,-69.69935267749777,0.38968035565748715,0.4039754002180962
5.378110040076105,0.3104462114709004,0.3149768171591872,0.11709461398181038,0.09210105135381137,90.0,0.3897107895205525,0.4003147196574017
5.776388214328591,0.31316942385222407,0.3130081206572904,0.11765622206701738,0.08548736343745911,90.0,0.3858038508861159,0.40302625177640605
6.17983883240254,0.3094559524231463,0.3418988102009114,0.12408854963918522,0.08719267944534266,-74.92930722396234,0.39360298709729546,0.40565632726264256
6.58378206417377,0.3073339687493876,0.31611488948178706,0.08848782790076,0.08234220260793682,-4.37326268701885e-15,0.39389758227413046,0.40613415342020304
6.99018836443141,0.30499978670825295,0.3274330860743476,0.11250086614455983,0.08848782790076001,90.0,0.3992192409540486,0.4057443169201549
7.3935842476501055,0.30863073655001794,0.325714648903267,0.11216772050865315,0.08038287918876581,-69.69935267749777,0.3939582408059154,0.40377232983348543
7.789454088271436,0.31316942385222407,0.32383536664563645,0.10837517448494727,0.10892833498828676,0.9762545246998042,0.3912889126526752,0.4017970492586152
8.187732262523923,0.31316942385222407,0.3167512063167479,0.11765622206701738,0.08548736343745911,90.0,0.3890378066640036,0.4012230554614782
8.588719812111462,0.30499978670825295,0.3251549166757685,0.11250086614455983,0.08848782790076,90.0,0.39699226467109305,0.40288582169620246
8.997589180855512,0.3094559524231463,0.3343630802875384,0.12408854963918522,0.08719267944534266,-74.92930722396234,0.3925134069321572,0.405947870624666
9.398521995587798,0.30863073655001794,0.31950803763833335,0.11216772050865315,0.08038287918876581,-69.69935267749777,0.3939582408059154,0.40317275270701963
9.794391836209128,0.31316942385222407,0.32633083969661386,0.10837517448494727,0.10892833498828676,0.9762545246998042,0.3882507724422774,0.39640407409730405
10.187251259791513,0.30499978670825295,0.3260938894445345,0.11250086614455983,0.08848782790076,90.0,0.3945958679415879,0.3995152812146965
10.593657560049152,0.30499978670825295,0.3310581120827376,0.11250086614455983,0.08848782790076,90.0,0.39439430248361795,0.40424009637788394
10.986516983631539,0.31316942385222407,0.32514706075131,0.1089284952529475,0.10837501340203735,90.0,0.38933967818718485,0.4049886294388537
11.392923283889179,0.31316942385222407,0.31773524504865713,0.1089284952529475,0.10837501340203735,90.0,0.391123215676175,0.40410105117895473
11.795634981417203,0.31193160004253145,0.3252714053054724,0.11418725277183434,0.09862244583666203,71.56505117707796,0.39250036621779,0.4001341468626532
12.194652076215613,0.3094559524231463,0.3341259792205844,0.12408854963918522,0.08719267944534266,-74.92930722396234,0.3949552881909847,0.4026021083627906
12.598595307986844,0.30499978670825295,0.3179009939801361,0.11250086614455983,0.08848782790076001,90.0,0.40118507570848366,0.4031298893259282
12.99145473156923,0.31316942385222407,0.3103300930677258,0.10837517448494727,0.10892833498828676,0.9762545246998042,0.3963926147800243,0.4037530413119938
13.397861031826869,0.31316942385222407,0.3239464721180982,0.10837517448494727,0.10892833498828676,0.9762545246998042,0.39636978938272543,0.4016673803836911
13.790720455409256,0.31316942385222407,0.31985464710381234,0.10084819034315774,0.08192380965573798,90.0,0.39460907729103417,0.40426447293605705
14.202545506336998,0.31316942385222407,0.336312571864756,0.11765622206701738,0.08548736343745911,90.0,0.3941957080612402,0.4035719726608124
14.595791983538675,0.31316942385222407,0.37414933946004986,0.11894212060756104,0.11585776269641658,-89.99999999999997,0.3946864280353249,0.4013645449783796
19.341553173094855,0.3358628603632548,0.3904320860827648,0.16906758231313268,0.13658090818490293,70.39511600377166,0.3870969471665245,0.394633396379351
19.72876806472922,0.3301895012354971,0.3993007581323011,0.1616474398092938,0.14523819892455855,86.92864092382271,0.3911565055417367,0.39488603758026847
20.51586123271612,0.3374415342075004,0.3812405433966425,0.1674295494792905,0.1335539063797407,-80.44351313316335,0.38616565220342974,0.39561782376246585
20.912990867424398,0.3358628603632548,0.3942167654629911,0.16906758231313268,0.13658090818490293,70.39511600377166,0.390419796902731,0.3966858915989673
21.303592478227575,0.34040154766546094,0.39706554134048266,0.17643720558654644,0.13290779859089183,72.25801010248409,0.3869752647494196,0.3959266675560682
21.702096433757983,0.34040154766546094,0.4008692678604898,0.17223107354707656,0.14377570244171836,90.0,0.39074990794342157,0.4007619869091918
22.102612787635078,0.3374415342075004,0.39488012322165933,0.1674295494792905,0.1335539063797407,80.44351313316335,0.3962925129658975,0.39429511189074273
22.487815280922753,0.34040154766546094,0.3917545125423517,0.17223107354707656,0.14377570244171833,90.0,0.3979019672363514,0.39236973422922977
22.881906238748343,0.3441150190945387,0.3839479581886158,0.170417371336862,0.127667559311589,83.15206174779549,0.3964189436318348,0.3949969190460617
23.273534128087526,0.3503041381430016,0.3861831693824947,0.1551280423665222,0.13789832003126015,90.0,0.39298897890186313,0.3965519379327737
23.67131968864273,0.3441150190945387,0.3909852392079269,0.17129090038414543,0.12497670891266179,-79.11942021997407,0.40043692061189395,0.3971761121073443
24.064463312435088,0.35087544143978283,0.41065916514209017,0.1807911135256759,0.1401739797434393,84.84029093419815,0.37564510295289844,0.395775703426293
24.457322736017474,0.35506499894951155,0.41087127973224497,0.19128478047359176,0.13256374926140038,-86.66129891097938,0.3563014389951102,0.3990115036931693
24.85321774734983,0.3599376364880004,0.4109315833815436,0.1840118362550408,0.12224666590791364,-80.82778288067863,0.35715580930252966,0.3979826636462525
25.25137812267471,0.3641035813547597,0.3962260165520388,0.18413587613828158,0.14098367544823684,90.0,0.3585466221186489,0.39730118769106976
25.646004530171258,0.3563856203384478,0.3901908397812643,0.19709410896479285,0.11189092189958298,86.29756097245163,0.35955969510758007,0.3972531930923234
0.9516680864366407,0.3233814702821879,0.3006874929924119,0.10059230432357676,0.07952519918682648,-45.0,0.3913575904236743,0.40600586942655414
1.7577072486142935,0.3233814702821879,0.303278709350121,0.10059230432357676,0.07952519918682648,45.0,0.3879868292870149,0.4047702812996948
26.04079157256909,0.36639584766900524,0.35461512623745717,0.16970909063713727,0.1274789883461015,-74.56893382994606,0.3657546586224932,0.3934067078945881
26.429956393421865,0.3676336714786978,0.3198419986378895,0.16763741708210195,0.11393627353821577,90.0,0.3761966741801861,0.38914685227020257
26.814847066018807,0.3636289473885159,0.2886198569892272,0.15889982860224372,0.10619467114325341,-84.55723647267064,0.3948471094250496,0.3914509064503109
27.209353364804848,0.36309498417649166,0.28842124163101757,0.13467343565739567,0.11167745687613914,-84.11585553398967,0.39791580492143286,0.3884202233061892
27.59160106832495,0.3659316637403705,0.287017747413153,0.14169188998229115,0.1129471391582829,-66.25522353900043,0.39406711489038176,0.3917322551909381
27.98784721107615,0.3676336714786978,0.29600895238976555,0.15842954504155504,0.08501635509582586,90.0,0.3912671108242253,0.3925623409992702
28.370546477152093,0.36252764826371586,0.30476328963373994,0.13237779059875204,0.12205825703857229,-60.76739595259416,0.3957784823059003,0.3870375926673156
28.76171254115007,0.36082564052538857,0.29769880801707765,0.14044961609731116,0.11186053368215408,-62.00967499491323,0.3974658796018533,0.3867934128964237
29.14172235376843,0.3572213888442249,0.30298950538291913,0.1454066195190867,0.11290062568316686,-74.82837555788022,0.4010941674990598,0.3914040575052634
29.53896459039281,0.3676336714786978,0.30023484278700757,0.14882465704893558,0.10837501340203737,90.0,0.3912867214862436,0.39067974462937827
29.918277137299942,0.3676336714786978,0.2940732992898272,0.14882465704893558,0.10837501340203737,90.0,0.391874396846126,0.3875594101914813
30.30675374784033,0.3572213888442249,0.2973377897271285,0.1454066195190867,0.11290062568316686,-74.82837555788022,0.40223374794698097,0.3925702748462498
30.697222546127083,0.3623967245915369,0.29867329867257403,0.1433049154389679,0.08848782790076,90.0,0.3970736463194642,0.3895472143503507
31.08500189095625,0.3591236327870613,0.30734302575300176,0.14482415923407194,0.10966526669107829,85.16332228379825,0.4008833858802723,0.38724075711493894
31.472404933655547,0.3615820884090896,0.3047436974658606,0.1595016799858844,0.1097383113815642,-77.76418973314756,0.3982906820152753,0.38974181647465783
31.858641439752247,0.3667259340182566,0.3065578400121194,0.15346012324090252,0.09898669430702796,-86.6727874769967,0.39125443842487634,0.3931527430942647
32.252403988446325,0.3558330844929618,0.31123024785451525,0.1402045091607031,0.10577781820909005,-80.53767779197437,0.4015150027371983,0.3921289911186212
32.638941536246925,0.35946403433472673,0.3071503983366839,0.14537410782061647,0.10351214773276969,-62.623787529173114,0.39791140712353973,0.38859374006171
33.02535006617442,0.35790791297397034,0.31718786844036145,0.15398720597045984,0.08845742260306358,-82.83864001089823,0.39864217331895035,0.3944851887366255
33.423155174892216,0.3615820884090896,0.324992600657561,0.1595016799858844,0.1097383113815642,-77.76418973314756,0.39342950762613876,0.3921012592526286
8.390323618222249,0.500719695920807,0.5870562869703294,0.18593932273097394,0.16161385360038097,86.8693368478489,0.3909866855046993,0.40058158646196584
10.000304361672999,0.5056097654657646,0.5881914899044753,0.1891329870471848,0.15671243531550166,-87.2156314610117,0.3914280121486975,0.4002863211272767
10.39526136615994,0.500719695920807,0.6013538589056044,0.18593932273097394,0.16161385360038097,86.8693368478489,0.391753404843079,0.4014950104467746
11.597060701374913,0.5033247711687918,0.6059964607554037,0.18608596404625338,0.15393034340117578,81.9950651279354,0.39033280334688175,0.4023792011635293
12.397932197234635,0.5020922828065548,0.5725584726704459,0.1870284942905862,0.1653805261687234,73.33473548498208,0.39196207364994495,0.40297271570529536
12.80100158301712,0.5037942905448821,0.5704699154773966,0.19383967794862358,0.169235232448117,90.0,0.39202588390882986,0.40428113052513964
0.359390669443521,0.5174103524515006,0.5880649445296291,0.19522591499885059,0.16727545316924858,90.0,0.3937258112522218,0.3837647312101447
0.7657969697011612,0.5174103524515006,0.5630058390280396,0.19522591499885059,0.16727545316924855,90.0,0.3924597974700452,0.4024924911071086
1.160105257099082,0.518235568324629,0.5866252157670404,0.19749781716995654,0.1610681412695529,85.30191003830264,0.3913989907089857,0.4021405441598934
1.5642658184426423,0.5174103524515006,0.6014195160363129,0.19522591499885059,0.16727545316924858,90.0,0.39098234701974904,0.4053238075250899
1.967683837080741,0.5131553331056824,0.5883790619612526,0.19107273084239615,0.16086652962255807,69.7064710497594,0.3910309636254435,0.40448531421945183
2.367316699000754,0.516559348582337,0.5597054660590611,0.1886556214579489,0.16456898814449403,88.33388164067576,0.39174938942699455,0.40352727413907863
2.768488978724773,0.5165851365783722,0.585921434015911,0.19749781716995662,0.1610681412695529,85.30191003830264,0.3913538364031123,0.4044099560365957
3.1717171260967225,0.5147749856308648,0.5915693276796219,0.1937793904682042,0.15534259506713127,85.15027142054751,0.3909912633035848,0.40450660845139436
3.572879474092974,0.5147749856308648,0.5973994730127742,0.19388225421117522,0.1547252250776107,84.23813914805135,0.3913535529941539,0.400227979168181
3.9712874229216264,0.5108086254664735,0.5904002680276951,0.19328689471401173,0.16408828746900503,80.66249323331118,0.3917401172345322,0.40299254839282245
4.3776937231792665,0.5108086254664735,0.5878444240516825,0.19328689471401173,0.16408828746900503,80.6624932333112,0.39204014726781183,0.4076536591261672
4.779656841069266,0.5085999594531004,0.5794180927281655,0.19053888900715327,0.17153132541556151,63.434948822922046,0.39148033580363767,0.40616026888774015
5.1842203676615215,0.5071983060215368,0.5793104436859685,0.17941423321750066,0.17258232589169853,69.39223995474393,0.3909892717793518,0.40459645499120084
5.586731940875026,0.5083329778470883,0.5752927163226756,0.1749558923583843,0.16674776044913364,80.58764499087994,0.39033844596977085,0.4012886520903266
5.976357593896222,0.5051119739552,0.5904043322418232,0.17764068574795808,0.16721492597322435,59.036243467926404,0.3894099109987873,0.4003804853082765
6.38057891404495,0.5037942905448821,0.5848852389360725,0.17498694571086304,0.17409781106916752,90.0,0.38909222668583876,0.4050246139813407
6.78698521430259,0.5037942905448821,0.5978944768580459,0.17498694571086304,0.17409781106916752,90.0,0.39025714148109186,0.407143518694593
7.19339151456023,0.5037942905448821,0.590229877297212,0.17498694571086304,0.17409781106916752,90.0,0.3899699392388655,0.4062007018958066
7.597745257745863,0.5058573302277031,0.595139981862768,0.1843499331293491,0.1717940649730193,45.0,0.3900589103744545,0.4052532984860557
7.999649174748774,0.5059904295620787,0.6011628991446858,0.18227883431645003,0.16489703905882788,65.2060109379638,0.38929390246710066,0.40185205794401807
8.791922962240282,0.5037942905448821,0.573578941987571,0.17498694571086304,0.17409781106916752,90.0,0.3919888382697877,0.4029430961090038
9.198329262497921,0.5037942905448821,0.5819618758147584,0.17498694571086304,0.17409781106916752,90.0,0.3921281097203168,0.40460594548233136
