y,x,A,a,b,c,vector 1 lp,vector 1 lp,vector 1 strain,vector 1 strain
11.196052034245897,0.11326503376021396,0.6095505831035538,0.11812060233046068,0.0,0.11874058080952421,0.39146718145481013,0.4008588216391606,-0.031021828082153147,0.004658700850026509
11.59486681769507,0.11747662916110799,0.6146540235030727,0.10839489867550169,0.0,0.10896382994653495,0.38728086760305724,0.39885371794337704,-0.04138399108154156,-0.0003666216957969315
11.991185665977374,0.11501737605467578,0.6019101549106799,0.11497015184921393,0.0,0.11557359458887898,0.3899529190751434,0.4041253078089594,-0.03477000228924909,0.012845382979848052
12.397666536010505,0.11501737605467578,0.577093693125178,0.11497015184921393,0.0,0.11557359458887898,0.3871394882391611,0.40645858942456387,-0.04173394000207653,0.018693206577854227
12.801756342102266,0.1121686484743742,0.5864479633747383,0.11173090412930432,0.0,0.11231734506035108,0.3911988465753707,0.40389230931304865,-0.0316860233282904,0.012261426849745849
13.200089883149982,0.11653076258171098,0.5935315526154724,0.11497015184921393,0.0,0.11557359458887898,0.38921323870054136,0.4029499433042434,-0.03660089430559077,0.009899607278805345
13.603559783775461,0.11857828553005273,0.6004062785518306,0.11173090412930432,0.0,0.11231734506035108,0.39045388090997146,0.4048947647715607,-0.033529997747595464,0.014773846545264924
14.00702968440094,0.1210709221628166,0.6073755995755052,0.11497015184921393,0.0,0.11557359458887898,0.38996094370236223,0.40489613413618125,-0.03475013935058857,0.014777278536795002
0.755753321320859,0.12863785479799264,0.5458530139286868,0.11497015184921393,0.0,0.11557359458887898,0.38737983317411734,0.4079226665956488,-0.04113902679673931,0.022362572921425405
1.1609664147612944,0.13190358361948967,0.5703975409551916,0.11812060233046068,0.0,0.11874058080952421,0.38412857328940125,0.40585836877981085,-0.04918669977870982,0.01718889418498959
1.560567732401708,0.13299996890532942,0.5783991313787613,0.11173090412930432,0.0,0.11231734506035108,0.38400349585693533,0.4032088384102013,-0.04949629738382355,0.010548467193486788
1.9638605171796775,0.1265903318496509,0.568541321008584,0.11173090412930432,0.0,0.11231734506035108,0.389419042639561,0.4013581984183504,-0.0360914786149481,0.005910271725188876
2.3575890461921616,0.1265903318496509,0.5506936808451507,0.11173090412930432,0.0,0.11231734506035108,0.38764329089752886,0.40283161551917906,-0.040486903718988,0.009603046413982463
2.764069916225293,0.1265903318496509,0.57313537182323,0.11173090412930432,0.0,0.11231734506035108,0.3854356227046575,0.40502263972035174,-0.04595142894886772,0.015094335138726045
3.573843571036394,0.12498792258573126,0.5699707178992243,0.11173090412930432,0.0,0.11231734506035108,0.38807040297170214,0.4022937302281712,-0.03942969561459875,0.00825496297787276
3.9691661426764586,0.1265903318496509,0.570343139771871,0.11173090412930432,0.0,0.11231734506035108,0.38547741149100073,0.40092791315794307,-0.04584799135890916,0.004831862551235799
14.40939028050781,0.12616864520125098,0.5774359968900161,0.11812060233046068,0.0,0.11874058080952421,0.38589359651729177,0.4019858589388692,-0.04481783040274323,0.007483355736514152
14.809453031540418,0.13015124132502784,0.553191028270964,0.11497015184921393,0.0,0.11557359458887898,0.3831510177456049,0.3980594135623839,-0.05160639171879988,-0.0023573594927722707
15.20238453923911,0.1265903318496509,0.48656863212488716,0.11173090412930432,0.0,0.11231734506035108,0.3879992174773389,0.3966462323128665,-0.01860551282432521,0.0032660072918426764
15.595316046937805,0.13015124132502784,0.45517590370314137,0.11497015184921393,0.0,0.11557359458887898,0.38585846734523965,0.39320828234865396,-0.02402026698729076,-0.005429848241064517
15.98396880863615,0.13190358361948967,0.45612954149629076,0.11812060233046068,0.0,0.11874058080952421,0.38614310440731564,0.39322336941824326,-0.02330031387660303,-0.005391687424610159
16.37878799839382,0.13299996890532942,0.4432716109220089,0.11173090412930432,0.0,0.11231734506035108,0.3854921501020339,0.39809169500459707,-0.024946819688548505,0.006922120637394391
16.776820442500775,0.134842739558837,0.4615289412235961,0.12118918092631185,0.0,0.12182526542458971,0.38635524211373906,0.39719540809157644,-0.022763738630499075,0.004655077314252853
17.169433141673952,0.13299996890532942,0.462227176671543,0.11173090412930432,0.0,0.11231734506035108,0.3895310362901075,0.39961685209873254,-0.014730972695153777,0.010779810799743439
17.57113188382434,0.13940960596100793,0.4491695548065969,0.11173090412930432,0.0,0.11231734506035108,0.38439493686144316,0.39725217557793874,-0.02772208050627123,0.004798663423856375
17.957421547241445,0.1362047874331687,0.4336239680294353,0.11497015184921393,0.0,0.11557359458887898,0.38898496474792243,0.39575960680243333,-0.016112190947572658,0.0010234012531353809
18.3593859631631,0.1362047874331687,0.43875415177233956,0.10839489867550169,0.0,0.10896382994653495,0.3907724132844171,0.39654798621134757,-0.011591068066884036,0.0030175063205157837
18.749607598394903,0.134842739558837,0.440331804721829,0.12118918092631185,0.0,0.12182526542458971,0.39494036731577836,0.3943719140751343,-0.0010487604411772988,-0.002486590342516859
19.142857914619114,0.13940960596100793,0.45135004000814105,0.11173090412930432,0.0,0.11231734506035108,0.39234175410801914,0.39855516784161854,-0.007621620801509743,0.00809441600996208
19.540761317180024,0.14139354124014655,0.44755163132926573,0.12418195703188875,0.0,0.12483374968557308,0.38970325516403764,0.39538584873695515,-0.01429536703965395,7.802794186262396e-5
19.930398869624483,0.14624092966508637,0.45125732992940304,0.11812060233046068,0.0,0.11874058080952421,0.384908785917572,0.3956589376456158,-0.026422364918688324,0.0007687714727671047
20.328322247656914,0.1405059912468477,0.4544612472524665,0.11812060233046068,0.0,0.11874058080952421,0.39046564734076317,0.39890956049435394,-0.01236699335846736,0.008990806981962862
20.722394754289034,0.13892888318183205,0.4534761564531414,0.12118918092631185,0.0,0.12182526542458971,0.3920507059308268,0.39652814415800974,-0.008357790009417387,0.002967318379708761
21.114185263054303,0.1405059912468477,0.441886321157,0.11812060233046068,0.0,0.11874058080952421,0.393781840876238,0.39700310798191113,-0.003979105168170349,0.004168678736606646
21.512322578386755,0.1430150268048271,0.4526994251318793,0.12118918092631185,0.0,0.12182526542458971,0.39053311235833565,0.39510755053834107,-0.012196349209354529,-0.0006258918229412602
21.902544213618558,0.1430150268048271,0.4490438438836667,0.12118918092631185,0.0,0.12182526542458971,0.39333788044360735,0.39430620758062546,-0.005102046404858118,-0.002652786532039708
22.29818559378414,0.15527345767381232,0.4548954700501956,0.12118918092631185,0.0,0.12182526542458971,0.38331647626777815,0.3969685909505964,-0.03044990889762833,0.004081372312469522
22.69247203771628,0.15391140979948062,0.45692075433298757,0.12118918092631185,0.0,0.12182526542458971,0.3885650919209971,0.39629441612442534,-0.01717420566074268,0.0023761331573530775
23.08404860918153,0.15527345767381232,0.4499351449335189,0.12118918092631185,0.0,0.12182526542458971,0.3909486438342209,0.3951079359726494,-0.011145315389407329,-0.0006249169160642554
30.901579030740937,0.16733731027503582,0.42732994144689823,0.12418195703188875,0.0,0.12483374968557308,0.38857453949985243,0.3892321121608215,-0.004930756722528962,-0.003246831854490484
32.06395008434073,0.16716042094070702,0.43701506546980545,0.12710428525800924,0.0,0.1277714163079869,0.3849443492519685,0.3906650889128283,-0.01422701856090014,0.000422762900968765
32.4494910307661,0.1634457449198024,0.4382292948325416,0.12710428525800924,0.0,0.1277714163079869,0.3829032292039712,0.38747569985569,-0.019453958504555224,-0.007744686669167722
32.832568456767014,0.15725461821829476,0.442125952881826,0.12710428525800924,0.0,0.1277714163079869,0.3876986049215208,0.39346554476918266,-0.007173867038359094,0.007594224761031221
33.231166061441925,0.1634457449198024,0.44947146073565636,0.12118918092631185,0.0,0.12182526542458971,0.3781526008833802,0.3925099358078168,-0.031619459965735786,0.0051470827344859416
33.6184314721644,0.15725461821829476,0.43948030321706094,0.12710428525800924,0.0,0.1277714163079869,0.3837332313719753,0.3851040409744173,-0.01732847279903893,-0.013818076890096509
23.48104492558055,0.15739219881166158,0.4585123820117978,0.11497015184921393,0.0,0.11557359458887898,0.39012544947487643,0.3938548525555386,-0.013227480429294114,-0.003794431446323965
23.868271438612116,0.1634457449198024,0.46022490795782134,0.11812060233046068,0.0,0.11874058080952421,0.3881913447993821,0.3949624278454712,-0.018119551290910474,-0.0009929611476491296
24.26690794097794,0.15739219881166158,0.45272444656746824,0.11497015184921393,0.0,0.11557359458887898,0.3944368392413476,0.39498041525809546,-0.0023223704231700726,-0.0009474642837564717
24.6541344540095,0.1634457449198024,0.4754605470665584,0.11812060233046068,0.0,0.11874058080952421,0.3907004849981185,0.394966025327997,-0.011773001484441936,-0.000983861774868089
25.052770956375326,0.1634457449198024,0.46017297474379504,0.11497015184921393,0.0,0.11557359458887898,0.391404490369643,0.3992601715281726,-0.009992309773133146,0.009877632831689409
25.44570246407402,0.1634457449198024,0.44677856490810225,0.12418195703188875,0.0,0.12483374968557308,0.39532868854416175,0.40140395616829255,-6.655146852385663e-5,0.015300062395296798
25.849473461640265,0.1648077927941341,0.4473342431822847,0.12118918092631185,0.0,0.12182526542458971,0.39502187284835516,0.3990501943564576,-0.0008426026018257815,0.009346522382308597
26.243759905572404,0.17025598429146085,0.42885588231267857,0.12118918092631185,0.0,0.12182526542458971,0.3906438198173746,0.3901120831643395,-0.011916328825044342,-0.013261288805404114
26.62314205093666,0.17025598429146085,0.3829939050890836,0.12118918092631185,0.0,0.12182526542458971,0.39055449025036815,0.38928119113204834,0.0001395396936443305,-0.0031211494697865882
27.018606700289183,0.1741052500232678,0.41252490469526376,0.12996091800856477,0.0,0.1306430426396197,0.3863227854717802,0.3910711367737042,-0.010697092261766517,0.001462578165695838
27.403262717535164,0.17512044098550258,0.4130771869873321,0.12418195703188875,0.0,0.12483374968557308,0.3853309204817796,0.38833839421388894,-0.013237079432062537,-0.005535482166737715
27.787806524741107,0.17382325253375813,0.40656436887211783,0.12418195703188875,0.0,0.12483374968557308,0.38664402359775246,0.3914742092587059,-0.009874459416767123,0.0024947740299767762
28.180092824709593,0.16863449872678027,0.41623946548857255,0.12418195703188875,0.0,0.12483374968557308,0.3910774158482926,0.393068517412308,0.0014786577421064262,0.0065775093785096495
28.573669540138496,0.17382325253375813,0.4184802358980141,0.12418195703188875,0.0,0.12483374968557308,0.3853510919686976,0.38793893200730856,-0.013185423895780812,-0.006558432759773303
28.95305168550275,0.17382325253375813,0.4128852317561733,0.12418195703188875,0.0,0.12483374968557308,0.38552292392342324,0.3883183714974738,-0.01274539328188673,-0.005586756728620301
29.345337985471236,0.16863449872678027,0.42203218534910336,0.12418195703188875,0.0,0.12483374968557308,0.3913757252732103,0.39190809018902467,0.0022425743232017403,0.0036058647606265204
29.73375303905845,0.17512044098550258,0.41739463692863676,0.12418195703188875,0.0,0.12483374968557308,0.384762455153614,0.3885011648911777,-0.014692816508030782,-0.00511865584845661
30.118296846264393,0.17382325253375813,0.41451639501891496,0.12418195703188875,0.0,0.12483374968557308,0.38501998692611594,0.3889516761696399,-0.014033324132865732,-0.003964977798617486
30.50460648515303,0.16774694873348142,0.4149699288448327,0.11812060233046068,0.0,0.11874058080952421,0.3892865137603158,0.39338982054649074,-0.003107519179729068,0.007400308697799618
31.28354200702604,0.17382325253375813,0.4179355531146417,0.12418195703188875,0.0,0.12483374968557308,0.38156053420370184,0.3868501372042199,-0.02289235799308109,-0.009346639681895308
31.666795398771566,0.17382325253375813,0.4209120035900923,0.12418195703188875,0.0,0.12483374968557308,0.38158528492001753,0.39314668773654055,-0.022828975877035806,0.006777689466172854
3.7739490555520505,0.30873085151518237,0.31412897446690574,0.1049529093460146,0.0,0.10550377468047671,0.39634089268909556,0.40735323246573746,-0.01895818641312985,0.020935419713627557
4.180429925585182,0.30873085151518237,0.30614912047888704,0.1049529093460146,0.0,0.10550377468047671,0.3937322182145401,0.4006090653520999,-0.025415301449158267,0.004032745243358171
4.572458142461579,0.30873085151518237,0.32325612938984527,0.1049529093460146,0.0,0.10550377468047671,0.39100050804638614,0.40466979099019135,-0.03217696028122252,0.014210002481682471
4.986165339073078,0.3080323654257815,0.3105482925331295,0.09770584129331124,0.0,0.09821866901079257,0.3927546165324795,0.40458236604905945,-0.027835107592872554,0.013990892353532347
5.3790968467717715,0.2996505323529711,0.3150575348270061,0.10839489867550169,0.0,0.10896382994653495,0.4037230137749964,0.4011051047227249,-0.0006856094678306945,0.005275951686027236
5.782867844338015,0.3014665961854133,0.31522392786050685,0.1049529093460146,0.0,0.10550377468047671,0.40348129429107893,0.406771476731018,-0.0012839250220819665,0.01947738529077192
6.185735551081963,0.30873085151518237,0.3418841457800147,0.1049529093460146,0.0,0.10550377468047671,0.3943304859020353,0.40579954363229276,-0.02393444083654639,0.017041462737575674
6.991470964569859,0.3080323654257815,0.3275901347777301,0.09770584129331124,0.0,0.09821866901079257,0.3934498014200997,0.4029251548080875,-0.026114352920545314,0.00983748072202384
7.390725508024624,0.30873085151518237,0.325710798930526,0.1049529093460146,0.0,0.10550377468047671,0.39243529800355936,0.4010962841295695,-0.028625499991189796,0.00525384493626424
7.790883342301684,0.2996505323529711,0.3304043133181457,0.10839489867550169,0.0,0.10896382994653495,0.40285654763666234,0.40345657597239204,-0.0028303276320239545,0.011169363339328386
8.194654339867927,0.3014665961854133,0.3200026382815171,0.1049529093460146,0.0,0.10550377468047671,0.40182778839553684,0.40576728842814336,-0.005376761397186125,0.01696062262692566
8.598764071492532,0.3047582118817149,0.32491420380798325,0.10839489867550169,0.0,0.10896382994653495,0.3988757321380581,0.4067161785449674,-0.012683831341440355,0.019338793345782923
9.004002916645007,0.30873085151518237,0.33414689339061243,0.1049529093460146,0.0,0.10550377468047671,0.3920799381466131,0.40094701527080545,-0.029505103597492366,0.004879737520815608
10.196346802075524,0.30873085151518237,0.32575314755282453,0.1049529093460146,0.0,0.10550377468047671,0.39641161063312796,0.4035543387081689,-0.018783141997208097,0.01141438272724038
10.594095860826464,0.3057040784611119,0.33087841940921714,0.11497015184921393,0.0,0.11557359458887898,0.3994275047494665,0.39759247346494114,-0.0113180575508256,-0.003527635426212705
10.988532853228984,0.2996505323529711,0.32937220330679023,0.10839489867550169,0.0,0.10896382994653495,0.4054638791442845,0.3991357730887653,0.003623463228426882,0.0003402834304895297
11.394110432439819,0.3032826600178556,0.32198980017388723,0.1049529093460146,0.0,0.10550377468047671,0.402878251354097,0.4068920553460792,-0.0027766055591659233,0.0197795873335318
12.593680644448705,0.30873085151518237,0.31772016655089813,0.1049529093460146,0.0,0.10550377468047671,0.3980278190920843,0.40038159049523553,-0.014782626009692379,0.0034626328201390333
12.992935187903468,0.3032826600178556,0.3185624444860424,0.1049529093460146,0.0,0.10550377468047671,0.4034388991706443,0.4029211066319565,-0.0013888634389993548,0.009827334917184238
15.398527689223352,0.31651398222564914,0.4190835675371598,0.12418195703188875,0.0,0.12483374968557308,0.3947711521901815,0.3977305714196019,-0.0014767684987379015,0.006008704631538464
16.58183866643091,0.321702736032627,0.40720407388361235,0.12418195703188875,0.0,0.12483374968557308,0.39629231231154105,0.3949804152580941,0.0023708118312428805,-0.0009474642837600245
0.5473942383112835,0.32325936217472034,0.31478556109019323,0.1049529093460146,0.0,0.10550377468047671,0.389993577359311,0.4051880897352596,-0.034669362972002515,0.015508996830224442
0.9581334793638094,0.3210541418067548,0.300742014933359,0.10139414332945094,0.0,0.10192632980265802,0.390557218918175,0.4066745280700172,-0.033274210598576714,0.019234406190519193
1.356871856634405,0.3229999244843715,0.3108762219339843,0.10139414332945094,0.0,0.10192632980265802,0.3899509352756942,0.39860988795818897,-0.034774912683925296,-0.0009777244155665388
1.7487710319647605,0.32325936217472034,0.3032602008016919,0.1049529093460146,0.0,0.10550377468047671,0.387466647344195,0.4002482041398911,-0.04092414023714119,0.0031283311776719724
2.154348611175596,0.31910835912913804,0.303125961640864,0.10139414332945094,0.0,0.10192632980265802,0.3901455625860096,0.40703301280190773,-0.03429316191581799,0.02013286416518234
2.5617327720310232,0.32325936217472034,0.30340960427931013,0.1049529093460146,0.0,0.10550377468047671,0.38299082855975475,0.4078210638300087,-0.0520028996045675,0.022107929398518023
2.964183575318527,0.31641419849859187,0.29380933592444863,0.09770584129331124,0.0,0.09821866901079257,0.3898195736352949,0.40679737860519466,-0.03510006525917109,0.019542302268658274
3.367468185518919,0.31781117067739356,0.31557743659516585,0.1049529093460146,0.0,0.10550377468047671,0.3884452223918673,0.40781546210568764,-0.03850192477260572,0.02209388998919204
6.588603257825911,0.31236297918006684,0.31613708696113285,0.1049529093460146,0.0,0.10550377468047671,0.389333310473558,0.40518095311849767,-0.03630368694663866,0.015491110572675826
9.395514967337236,0.31327101109628797,0.3157160812386238,0.10139414332945094,0.0,0.10192632980265802,0.38819847413570285,0.39820508282724343,-0.03911268778291377,-0.0019922736159313503
9.798898840265354,0.31054691534762463,0.3284859512896805,0.1049529093460146,0.0,0.10550377468047671,0.3928216923446791,0.4029889445817846,-0.02766907835475474,0.009997354841565276
11.798784720828358,0.31054691534762463,0.32493793729959514,0.1049529093460146,0.0,0.10550377468047671,0.3956542206628068,0.4053986828515204,-0.020657869646517835,0.016036799126617485
12.19442610099394,0.31327101109628797,0.3310987963761059,0.10839489867550169,0.0,0.10896382994653495,0.39297466887565835,0.4006597382034756,-0.02729042357510314,0.004159744870866122
13.397609476292008,0.31054691534762463,0.32586514597745675,0.1049529093460146,0.0,0.10550377468047671,0.39619958127221794,0.40514497067151745,-0.019307967147975447,0.01540092900129686
13.800993349220125,0.31327101109628797,0.3196982387213738,0.10139414332945094,0.0,0.10192632980265802,0.392959199677961,0.40781566757626725,-0.027328713668413385,0.022094404953050706
14.207474219253259,0.31327101109628797,0.3362760432804351,0.10139414332945094,0.0,0.10192632980265802,0.39292842411622636,0.39924608259217337,-0.027404890801419945,0.0006167483513115357
14.596050574773024,0.3200812504679464,0.3745004196903422,0.10839489867550169,0.0,0.10896382994653495,0.38763735184932935,0.398741229961396,-0.040501604333343266,-0.0006485464626667659
14.999144104222546,0.320837943731464,0.3991017803523196,0.11497015184921393,0.0,0.11557359458887898,0.38875350366626016,0.40309308115792547,-0.016697642204448804,0.019572488416550904
15.794277735954022,0.3225902860259259,0.4111231242163093,0.11812060233046068,0.0,0.11874058080952421,0.3918101049189789,0.39763101883657703,-0.008966359552860403,0.005756899082032696
16.191487989653066,0.320837943731464,0.41175456116461573,0.11497015184921393,0.0,0.11557359458887898,0.39434018939497195,0.3950291960944603,-0.002566833870895957,-0.0008240793857159368
16.97735100505045,0.320837943731464,0.4125524101104361,0.11497015184921393,0.0,0.11557359458887898,0.3960751805919564,0.3975765794651247,0.001821604866402149,0.005619201641878124
17.36757264028226,0.3255294419652731,0.4021201384687785,0.12118918092631185,0.0,0.12182526542458971,0.39324409598939397,0.39764875542117994,-0.005339262208916118,0.005801761508466896
17.76773047455932,0.3268914898396048,0.40455407350696276,0.11497015184921393,0.0,0.11557359458887898,0.3918761661560105,0.3988677283701866,-0.008799266087413882,0.008884997964327068
18.161850522813666,0.3268914898396048,0.4008236476535123,0.11812060233046068,0.0,0.11874058080952421,0.39475724073573853,0.39663955459568534,-0.001511955746762994,0.0032491168587354124
18.556921403512533,0.3268914898396048,0.39443425356779865,0.11812060233046068,0.0,0.11874058080952421,0.39496870781769766,0.39341223560569477,-0.0009770767596269936,-0.004913974514816455
18.944718416010808,0.32825353771393656,0.4022643591323648,0.12118918092631185,0.0,0.12182526542458971,0.39643016651897367,0.3947304601431489,0.00271949644995928,-0.0015796938368077829
19.34035979617639,0.3296155855882682,0.39028252068110403,0.12118918092631185,0.0,0.12182526542458971,0.3955095505460076,0.3940739817131039,0.0003909158756247866,-0.00324017221711137
19.730581431408194,0.32825353771393656,0.3995208037977587,0.12118918092631185,0.0,0.12182526542458971,0.4011840199764571,0.39700522442292846,0.014743761875926964,0.004174032003967154
20.131771598053593,0.3320802436465827,0.40771702496914536,0.12418195703188875,0.0,0.12483374968557308,0.3981081215166185,0.3980884982384542,0.0069636694024826085,0.0069140348255471995
20.52427296726548,0.3344584224747809,0.38135787264353543,0.11497015184921393,0.0,0.11557359458887898,0.3980134779347538,0.3949570831440989,0.00672428054470986,-0.0010064798874457326
20.917505571904936,0.32825353771393656,0.3940846802006732,0.12118918092631185,0.0,0.12182526542458971,0.40418451903186,0.3960828182903002,0.02233314118162144,0.0018409234493055315
21.312433827737127,0.33692763207152254,0.39710486170141923,0.11812060233046068,0.0,0.11874058080952421,0.3969563715225078,0.3973444913583286,0.004050464829097322,0.0050321644049742265
21.710143268469544,0.335063777085595,0.40097949187688997,0.12118918092631185,0.0,0.12182526542458971,0.3988001215652232,0.3978647010135515,0.008713995182110246,0.0063479683159475275
22.102020936875558,0.3465655146910625,0.39649836794454135,0.11497015184921393,0.0,0.11557359458887898,0.3873634955302335,0.39397993091227207,-0.0202134903308836,-0.0034780617109381184
22.494793972500165,0.34266257048976123,0.3939336267734581,0.11812060233046068,0.0,0.11874058080952421,0.39279815527602624,0.39225242993391773,-0.006467212312918247,-0.007847554896440623
22.884872982865293,0.3405119685829217,0.3766745791547745,0.12118918092631185,0.0,0.12182526542458971,0.39765503575876293,0.39661009657152635,0.005817646820611699,0.0031746065473468033
23.283224235497762,0.3500463037032435,0.38629439428366563,0.12118918092631185,0.0,0.12182526542458971,0.3901518097143973,0.3949624278454712,-0.01316080556867305,-0.0009929611476491296
24.07222499796207,0.34983124351255956,0.4108099894235566,0.11812060233046068,0.0,0.11874058080952421,0.3960516775777916,0.39845682841169616,0.0017621569925549974,0.007845678976353243
25.649588106820797,0.36321276648844986,0.3901249478662287,0.12418195703188875,0.0,0.12483374968557308,0.39296074659773084,0.398797934750282,-0.006055958321683486,0.008708463912893594
23.670735998262682,0.34807890121809776,0.39104214304829,0.11497015184921393,0.0,0.11557359458887898,0.3946657243970557,0.39814000519287174,-0.0017434346421426605,0.007044315091175646
24.461115467771545,0.35413244732623855,0.410609707685032,0.11497015184921393,0.0,0.11557359458887898,0.39540154715894105,0.39667100868615107,0.00011773509615675692,0.0033286759650215103
24.8630798836932,0.36775292606955545,0.4019926803522065,0.12118918092631185,0.0,0.12182526542458971,0.38497905573333063,0.3992720147065991,-0.02624462639063474,0.00990758863957475
25.25472097593147,0.3645099549401943,0.39642162853451174,0.12418195703188875,0.0,0.12483374968557308,0.3886759201726232,0.3956831806784276,-0.01689387974700407,0.000830091129308208
26.050431898789977,0.369903527976395,0.3544725979538601,0.11812060233046068,0.0,0.11874058080952421,0.3849098804327878,0.3948074797829105,-0.02641959648217984,-0.0013848824906464996
26.434805914487974,0.36775292606955545,0.3198363651606087,0.12118918092631185,0.0,0.12182526542458971,0.390335199843779,0.3897128832875283,-0.00042202344742892084,-0.0020156637963424373
26.819767209048763,0.36374690290975636,0.2885032420615162,0.11173090412930432,0.0,0.11231734506035108,0.39372632614330333,0.39221122179886253,0.00826203877926579,0.00438213008671573
27.21615247577388,0.36775292606955545,0.287611447473308,0.11497015184921393,0.0,0.11557359458887898,0.3934728939297329,0.38815136260275346,0.007613044634399158,-0.006014436356585273
27.596065968680666,0.3701565399654349,0.287345132008099,0.11173090412930432,0.0,0.11231734506035108,0.3895870271939616,0.3909759959378028,-0.0023379585301880335,0.0012189396614668002
27.99117600130372,0.36321276648844986,0.2967468590864744,0.1049529093460146,0.0,0.10550377468047671,0.3950150030657845,0.3909007510560705,0.011562107722879578,0.0010262511038936495
28.370938479645787,0.3641685895581563,0.3046680269171343,0.11812060233046068,0.0,0.11874058080952421,0.39304636349177013,0.38822808743206694,0.0065207771876314435,-0.005817957920443262
28.76529623601126,0.36775292606955545,0.29754738280896825,0.12118918092631185,0.0,0.12182526542458971,0.38993963744075677,0.3892769766367578,-0.0014349873476139363,-0.0031319420313500324
29.147689350783168,0.36169937996141466,0.3030330096456321,0.11497015184921393,0.0,0.11557359458887898,0.39599044975342557,0.39121506535981504,0.01406005058495663,0.0018311532901793548
29.543631827889513,0.36775292606955545,0.30015645526856854,0.11497015184921393,0.0,0.11557359458887898,0.38885868304871585,0.38970457226417815,-0.004203116392533124,-0.002036946826688535
29.925549526439163,0.369903527976395,0.2941418100383984,0.11812060233046068,0.0,0.11874058080952421,0.38776374774427,0.3889198805956047,-0.007007048030038376,-0.0040464005234195355
30.31293451154481,0.36169937996141466,0.297436569836513,0.11497015184921393,0.0,0.11557359458887898,0.3973774320422018,0.39404628761058563,0.01761186182382013,0.00908140233184529
30.707637177718595,0.36374690290975636,0.2984635631044097,0.11173090412930432,0.0,0.11231734506035108,0.3953104508171272,0.38822569743557994,0.012318696074589353,-0.0058240782699617855
31.090794687200805,0.35843365113991754,0.30746044643735837,0.11812060233046068,0.0,0.11874058080952421,0.39809759089524,0.3868244965656698,0.01945605863057609,-0.009412300728118383
31.478179672306453,0.36169937996141466,0.3046961216551681,0.11497015184921393,0.0,0.11557359458887898,0.3964402523306555,0.3903298056569807,0.01521191377888731,-0.0004358369859649436
