y0	x0	A	a	b	c
116.81052099322105	4.220967300315857	0.4372751292294112	0.09450628491861018	0.007713074331950837	0.1353556457085745
161.14747055061653	4.20042120949376	0.43496948014320225	0.08323253466889569	0.008751544897517078	0.13794988925638932
176.1396350810648	4.253619628831887	0.41594810241889046	0.09902327257742445	0.008491957990892286	0.10806327041924807
191.19126979892008	4.1070047041237965	0.4320229352121722	0.10194903207267773	-0.006442806716345459	0.12218402473322802
206.02983505904558	4.003919466453284	0.40229415729467466	0.09219941883114142	0.009382316135507903	0.11668984007630955
220.7403805769835	4.020118247442223	0.45359273491994495	0.1038195948464145	0.010972970337600921	0.11755916711242184
235.39478728186975	3.9171838245449386	0.4690128077375296	0.10674590425334979	0.006046466684312069	0.1332506147975574
250.33414591387756	3.943783924449775	0.43721156272498346	0.09676264230682892	-0.002901052013640286	0.1215997956117926
265.35108187160125	3.9716414177658343	0.44714305647210567	0.09291962189040122	0.010386015004727404	0.11686113882113928
280.15614645763054	3.995025020247516	0.46062236114321947	0.10341590597170228	0.014582334761697388	0.11037358319928324
295.0132662978154	4.029767658985879	0.45896386808760287	0.09688708459769685	0.003488570769487745	0.12454793379713096
309.93703880326603	3.876318478233977	0.4472656004246995	0.09795416167639674	0.004344536616749625	0.11749021901280622
324.56909618221977	3.9818253788866844	0.47512151816903964	0.09660641114659621	0.010349573617800511	0.12641736248258795
339.56288817398524	4.057925838923075	0.46913067518829077	0.11281013290262228	0.009156737827161709	0.12904788881938087
353.9682491248081	3.8674016993255496	0.4507986527951208	0.10856232567757335	0.007397201826184599	0.13826036777805525
368.7166782699227	3.907831636916509	0.43151611563141296	0.09335835829119178	0.004321177445700421	0.1304591515610118
383.53644633218687	3.619715820214855	0.4662371256368561	0.10789202786827543	0.008917891524322024	0.13107005467734667
398.5564834658438	3.812422893478979	0.4486042868278199	0.10194005437699669	-0.01219614419545172	0.1306536908958242
412.99466292829806	3.840129861185173	0.481873092111722	0.09751508920837731	0.004554645526299964	0.1349388819406412
427.61753675814526	4.091189654653574	0.5075867573218871	0.09672310514403715	0.0070252830938945755	0.14143697875486635
