y(nm),x(nm),basis_vector_1_lattice_parameter(nm),basis_vector_2_lattice_parameter(nm)
28.862728415245098,0.1720855331979544,0.38794588352993137,0.3853500776421701
29.245948491751534,0.1720855331979544,0.3883340664606752,0.38552460441232195
29.642203264737788,0.16694865160995576,0.3919239849998009,0.39137568913794696
30.03454762878009,0.17336975359495405,0.3885098170556539,0.3847620755658354
30.422981583878453,0.1720855331979544,0.38898165215704145,0.3850211757584221
30.813199234284582,0.16606997449621913,0.3934298859871715,0.3892884896790663
31.60001467600537,0.1720855331979544,0.38684686267640006,0.38156123247873674
31.987145161455757,0.1720855331979544,0.3931809246026857,0.38158789088510126
3.8121273324854728,0.305644454485919,0.40739292296952284,0.39634109966101144
4.222720271599513,0.305644454485919,0.40063956667119527,0.39373028882912814
4.618714350656166,0.305644454485919,0.4046964511722494,0.39100226151167794
5.036606719798901,0.30495295119522686,0.40460071389794083,0.39275097981321
5.433513227609141,0.2966549117069214,0.4011174074853005,0.4037231509997678
5.841368880462421,0.2984528202627209,0.40677710867406575,0.4034806534213605
6.248312104562115,0.305644454485919,0.4058058759812515,0.3943307382614572
7.062198552761503,0.30495295119522686,0.40294474428533533,0.3934500143187807
7.46549206184685,0.305644454485919,0.4011329119762392,0.3924357413015207
7.8696979996857825,0.2966549117069214,0.40347825052138864,0.4028568486602523
8.277553652539062,0.2984528202627209,0.4057640488882516,0.40182734855364627
8.685751466174938,0.30171152952010755,0.40672944019564283,0.3988752856134343
9.095089815752798,0.305644454485919,0.40095931182598876,0.39207788983310626
10.299495770487317,0.305644454485919,0.4035854577073917,0.3964121487440033
10.701268564983353,0.3026479402262531,0.39762531823378733,0.39942841110176075
11.099695787382904,0.2966549117069214,0.3991499583880521,0.40546587546316076
11.509376297743357,0.3002507288185204,0.40688735205867316,0.4028775473096871
12.721081682506572,0.305644454485919,0.4004132269402666,0.3980300596585028
13.124375191591918,0.3002507288185204,0.4029334806999638,0.403440451478194
15.55430330935825,0.31334977686791693,0.39774117816072724,0.39477099287111617
16.749584976556903,0.3184866584559156,0.3949959241893403,0.3962912615227557
0.5529318246735749,0.3200277229323152,0.40520461494560234,0.3899948378270549
0.9678262136259533,0.31784454825741576,0.40669251913755633,0.3905549821532464
1.3705983348521078,0.3197708788529153,0.3986170458582498,0.38994962886896084
1.7664620669439624,0.3200277229323152,0.40027946873072406,0.3874678185605898
2.1761425773044163,0.31591821766191625,0.4070662282541344,0.39014486103658613
2.587647945172044,0.3200277229323152,0.4078421901196375,0.3829890412878061
2.9941700483085443,0.31325099068353235,0.4068236914952425,0.38981924998800643
3.4015343933714317,0.3146339972649166,0.4078460570077643,0.388446085318635
6.655255328661808,0.30924027159751805,0.40519924872027985,0.38933401838575804
9.490562506950258,0.3101392258754178,0.39820619318636535,0.38819896836570905
9.898027118909145,0.3074423630417185,0.40299722841064783,0.3928204520244828
11.918144379350226,0.3074423630417185,0.4053956442542445,0.39565372078340477
12.317788173421226,0.3101392258754178,0.4006789167886938,0.392976516200242
13.533143273198785,0.3074423630417185,0.405144963278388,0.39620015946562764
13.940607885157672,0.3101392258754178,0.4078265105020257,0.3929598546962641
14.351200824271714,0.3101392258754178,0.3992488340588941,0.39292670707256083
14.743708122020017,0.316881382959666,0.3987343623685487,0.3876400760485747
15.150879453308107,0.3176305115245825,0.40310479467501714,0.3887536976987418
15.954056869294346,0.3193653355696522,0.3976234597837411,0.39180944223715053
16.355285408042626,0.3176305115245825,0.39504072903476173,0.39433787415830374
17.149098423663105,0.3176305115245825,0.3975807425165529,0.39607397164516506
17.543267645212584,0.32227510862706454,0.39765288027499435,0.39324515894386763
17.94747358305152,0.32362354004391425,0.39887465020472557,0.3918762327150465
18.345580655011215,0.32362354004391425,0.3966447887081634,0.39475723067673324
18.744648178290475,0.32362354004391425,0.39342386702280907,0.39496841930821025
19.136368248975064,0.3249719714607639,0.3947351269156242,0.39643145224241577
19.536012043046064,0.3263204028776135,0.39407776104516373,0.39550950431430754
19.930181264595543,0.3249719714607639,0.39700628766953344,0.40118535125232646
20.335429978152863,0.3287604216319128,0.3980848702681558,0.39810646639941577
20.731901996080442,0.33111482569307893,0.3949798537536589,0.3980128168142004
21.12911264680854,0.3249719714607639,0.39608824217920036,0.40418372320545887
21.52803610238987,0.33355935048385893,0.3973445831677036,0.39695546255260705
21.92976887808092,0.3317141285450121,0.397862031737943,0.3987984060863857
22.325610885678643,0.3431008827317424,0.3939835640205755,0.38736221295807916
22.722357318268955,0.33923695644954166,0.39226783175064617,0.39279657679003127
23.1163824721205,0.33710785421241063,0.396596146171251,0.39765402749318557
23.51876355245226,0.3465468741303581,0.39496357500796775,0.3901488267495964
24.3157460574273,0.34633396390664506,0.3984388689583383,0.3960498495271471
25.90906619291997,0.3595817111599047,0.39879818728800276,0.3929615208466619
23.910195487740978,0.34459913986157537,0.39814570637715,0.39466639678657744
24.70857064712939,0.35059216838090707,0.39664641621489627,0.39540312295348123
25.114601442475497,0.3640764825494035,0.3992576570113984,0.38497800018256007
25.510204480637757,0.3608659315569044,0.39570314861736505,0.3886763291252231
26.3139650277823,0.36620558478653453,0.3948143652863497,0.38490759387079365
26.702227473716455,0.3640764825494035,0.389734243711929,0.390336340363096
27.091083139583283,0.36011050779396336,0.3922171943824213,0.39372876960348396
27.491478345569003,0.3640764825494035,0.3881513975599551,0.39347218629975605
27.875235144871667,0.36645606740266756,0.39099962636540003,0.3895894329007512
28.27434221614644,0.3595817111599047,0.3909479075516507,0.3950148372922356
28.657946473180704,0.3605279788208518,0.38822897017025826,0.39304966509010336
29.05629365797029,0.3640764825494035,0.3892854590135845,0.3899396414929883
29.44255516365535,0.3580834540300718,0.3912447875068285,0.39599265659143423
29.842503100644212,0.3640764825494035,0.3897075137438563,0.3888572837447795
30.22828438066949,0.36620558478653453,0.3889294071345786,0.38776549597640386
30.61958825578227,0.3580834540300718,0.39407344434380126,0.3973796008851714
31.018283839579933,0.36011050779396336,0.3882560936194615,0.395310303561338
31.40531747279641,0.35485037285516907,0.38684897770643334,0.39809826341124965
31.796621347909184,0.3580834540300718,0.39032801541819856,0.3964407226875571
32.185354014801874,0.35901986473621733,0.39354623542819595,0.3913591986959391
32.589808186934064,0.35376494818525916,0.39248036494099703,0.39690444997819296
32.9736544400361,0.3580834540300718,0.39083486808063317,0.3895752699944184
33.37235002383377,0.36011050779396336,0.3925634447621167,0.38941499574319227
33.76658704194698,0.36194738031227247,0.3880916641848351,0.3858600980781941
2.7975065584969983,0.5083586441523152,0.4041850023439237,0.3910622481570917
3.2026249250895185,0.5087263981750925,0.4053243303534096,0.3905640412750113
3.6132178642035595,0.5087263981750925,0.40294607472705335,0.38994672925212454
4.41798002486708,0.5056617813186159,0.4052055021407423,0.3917566346118188
4.826333366131407,0.5025971644621395,0.4060547224885175,0.3918361081761282
5.236037575940006,0.5059828364178659,0.4043296531418664,0.3903327431683482
5.6388096971661605,0.5087263981750925,0.4028783462018443,0.38907688193518725
6.0452967068890615,0.5043133499017664,0.4029318423163982,0.3896028862205345
6.453478227154337,0.502130175226867,0.4039247442892724,0.39133911078760086
6.856902083204482,0.49891962423436775,0.40608111791388746,0.3930855701498183
7.264236348198571,0.4995617344328676,0.40466773463971867,0.39284055166780485
7.668134193211617,0.5038230112047302,0.40413104869257654,0.39193649762073235
8.074994469242803,0.5087263981750925,0.40363639185898487,0.39019003825851495
8.481481478965705,0.5043133499017664,0.4042928251983477,0.38949578387311773
8.888715021305176,0.49891962423436775,0.40502649282698794,0.39056330961582475
9.293086855281125,0.49891962423436775,0.40214611433054637,0.3912890912771115
9.697458689257074,0.49891962423436775,0.4003062072104699,0.3917997965855707
10.099282832557424,0.5059828364178659,0.4014662831581113,0.39068466948540204
10.503713915153737,0.49891962423436775,0.4028122594804476,0.3913836124706109
10.908085749129684,0.49891962423436775,0.4033996878193061,0.3916333277121759
11.318678688243725,0.49891962423436775,0.40071758664401685,0.39144500105907537
11.712978256758003,0.5072670568148656,0.40021270966935185,0.39052599023220436
12.118712809002297,0.49891962423436775,0.40431987647364653,0.3904063316456333
12.526343317098197,0.4995617344328676,0.4058223094283715,0.3915136691256049
12.933677582092287,0.49891962423436775,0.40392952346389677,0.39292350024078826
13.339293637095855,0.5025971644621395,0.40301541100161054,0.39213933288938546
13.743557277938967,0.5065411931122136,0.40481465964610597,0.3914435946981422
14.151769968130608,0.5087263981750925,0.40436870595474955,0.38915921123481956
0.35858450015959564,0.5137523698197138,0.40525673143033325,0.39213380969685674
0.7664401530128763,0.5124039384028641,0.40601913317239696,0.39117590738588887
1.177033092126917,0.5124039384028641,0.40571852021595434,0.3901286721089047
1.5848887449801976,0.5137523698197138,0.40416393285415364,0.3897543177742889
1.9866935545202187,0.5152427413857055,0.40240184160189346,0.3903250529190454
2.392964462696217,0.5095651354200228,0.4034045200067893,0.3916832787162198
4.010124372013799,0.5124039384028641,0.40212629170009084,0.3908477509371825
14.557149028652725,0.5085512772118652,0.40211266104633286,0.3890453418899323
14.957108399585866,0.5095651354200228,0.3991438153469675,0.389266297129819
15.356175922865127,0.5124039384028641,0.3966445611149557,0.3907897245380948
15.7576445744433,0.5124039384028641,0.3924973461304154,0.3925323037580692
16.147251652224845,0.5137523698197138,0.39405337658168266,0.3927626367500902
16.546895446295846,0.518396966922196,0.3988959175803704,0.39233725084031024
16.946539240366846,0.5137523698197138,0.3968858501876387,0.39238488575790864
17.344814391307466,0.5218429583208117,0.398462735734283,0.39164373984029327
17.750581062540693,0.5223397488428089,0.39696983408899567,0.3921965261260447
18.145600969544645,0.5175408199908628,0.3973752786776754,0.39166723899203426
18.545114416650843,0.5258882525713606,0.39602184193506423,0.39318212200299546
18.93941398516512,0.5278145831668601,0.39412828571181646,0.3931037008539592
19.338927432271323,0.5258882525713606,0.3986598981898018,0.3934931794940873
19.742351288321466,0.5316672443578591,0.3948688188447387,0.39261271178098256
20.132740447891802,0.5258882525713606,0.395965576874777,0.3932053576158095
20.537112281867753,0.5258882525713606,0.39845389026622713,0.3929754477625046
20.936133965424943,0.5312819782387591,0.39602778397039917,0.39369811763662627
21.337146402626324,0.5258882525713606,0.3970019520389909,0.393632426325253
21.734052910436564,0.5356950265120852,0.3954409226343213,0.3928151729756231
22.12900421377483,0.5290988035638597,0.3942741787772356,0.3912964929621212
22.52525898676108,0.5342356851518584,0.39601106277701287,0.3909834223341148
32.778351237780264,0.543225227930856,0.3889542320716816,0.38810054435840846
33.174665259386884,0.5356950265120852,0.3922338641878837,0.388020186839267
33.57032754616951,0.5455018004528099,0.39175906057825954,0.38855356586324763
33.95852450678641,0.5332433330269041,0.38613634008028025,0.3885009165904558
34.34609935688952,0.5339788410724585,0.38209471459356253,0.3888577659585874
22.9269334493363,0.5422113697226983,0.39560456046542086,0.3918106870122336
23.32441622793828,0.5407209981567067,0.39529103204253613,0.3935609356936523
23.718585449487758,0.5453655952591887,0.39446853385826286,0.39342260833778564
24.115491957297998,0.5461147238241052,0.3953644473135399,0.39424890512467625
24.512398465108237,0.5528568809083535,0.39549385199162723,0.3937286470709363
24.909304972918477,0.5461147238241052,0.3960341654327304,0.3941823776653664
25.306211480728717,0.5528568809083535,0.3991521328957076,0.3931865007631637
25.71464340437374,0.5549859831454844,0.40064804548842115,0.39228039003304693
26.114955148680615,0.5577602678787158,0.3978064378973781,0.39163103052575393
26.512572639935208,0.5560674319008526,0.3906168176344513,0.39050202774894033
26.901573320967476,0.558133351669939,0.3907286856675223,0.3913605456970396
27.294654428723856,0.5573516522978523,0.3898933953894154,0.39086958912032865
27.685489512121134,0.5549859831454844,0.3882036911425262,0.39113776313876875
28.078606413094395,0.558133351669939,0.3925460415232786,0.39075650538451645
28.474294460146737,0.5573516522978523,0.3928743134127238,0.3901628554608822
28.86468361971707,0.5528568809083535,0.3881574247298649,0.3895079755747076
29.252880580333983,0.5565344211361252,0.389037594308709,0.3895079755747077
29.646054425061365,0.5577602678787158,0.3908913031707383,0.3888709307163408
30.03955569637497,0.5549859831454844,0.38792838055146217,0.38804657984407853
30.4268919928224,0.5560674319008526,0.3908797418646149,0.38690957717804114
30.82422354508307,0.5546157044955486,0.3930569551618764,0.3866852378945684
31.216794599498932,0.5496463299158543,0.3887812776026556,0.3875095887668306
31.601969880477345,0.5528568809083535,0.3882697184100144,0.38542612011162336
31.998876388287584,0.5528568809083535,0.3923624947810469,0.38615246019879784
32.39382769162585,0.5496463299158543,0.39064687883577615,0.3859009142047867
0.15693774561692228,0.7101738795408117,0.3978251278000953,0.39433255000484224
0.5560112717169303,0.7062409545750004,0.40567666676499287,0.3948361278471629
0.9683150147439463,0.7079264938460623,0.40670187633666016,0.39419425511677764
1.3729651613181786,0.7054425412360762,0.39970080029635485,0.39299376007616843
1.771936639465483,0.7101738795408117,0.40016196345439203,0.3910598111330238
2.1761425773044163,0.7011843367618141,0.40637743699510603,0.3904771272244837
2.5867355164184573,0.7011843367618141,0.40764229718648476,0.3910738160184259
2.997328455532498,0.7011843367618141,0.40635821233874736,0.3922571362156968
3.407921394646539,0.7011843367618141,0.4066150570346647,0.39390894154805317
3.81851433376058,0.7011843367618141,0.40684451343630496,0.3946567421104311
4.223974861135695,0.6978132582196901,0.40329853554723605,0.39520185510819184
4.622103371740917,0.6934790143798162,0.4053711643597887,0.394352741586681
5.036606719798901,0.6928862972735087,0.4028596751456994,0.3939029863686387
5.433513227609141,0.7011843367618141,0.4016546666381273,0.3951018152588502
5.844106166723181,0.7011843367618141,0.4070823754776861,0.39430067852170925
6.253786677083635,0.6975885196502151,0.40578648211079077,0.39318854342914766
6.66138163600732,0.6954053449753157,0.4051856205007972,0.3920993002753553
7.068515367209411,0.6970353170176614,0.4025541379571006,0.3934327240064623
7.470685887059574,0.6970353170176614,0.40113246146004095,0.39575235197130393
7.873119607511733,0.6944421796775659,0.40344817986338827,0.3963181610070533
8.280290938799824,0.7011843367618141,0.40519628681070086,0.3968435875428997
8.688146591653103,0.6993864282060146,0.4058527293569001,0.39608584988866213
9.097566408083962,0.6954053449753157,0.4016878619655718,0.3946514956186309
9.494961717012195,0.6927566404065039,0.3990818962506872,0.3941440214629753
9.895289832648384,0.7011843367618141,0.401553782152537,0.39339083795315827
10.305882771762425,0.7011843367618141,0.4032431301703638,0.39389351567650216
10.714060458293442,0.6980115569574621,0.4000653814399725,0.39570908697595647
11.10372120835461,0.7011843367618141,0.3997846130561513,0.3973708892106994
11.510288726496945,0.7011843367618141,0.4061665306522235,0.3973205214693412
11.920881665610986,0.7011843367618141,0.4045234612059388,0.39505730540901507
12.331474604725027,0.7011843367618141,0.4013054362245655,0.39340794376390886
12.728381112535265,0.7011843367618141,0.40124250156722147,0.3947648737098658
13.134143546483259,0.7027707266639902,0.4023069612640927,0.3952171836918515
13.535880559459546,0.7011843367618141,0.4046233507179173,0.39617754910017916
13.946473498573587,0.7011843367618141,0.40738128700042486,0.3954972097080031
14.357066437687628,0.7011843367618141,0.40010650831775646,0.3945820552591933
14.748210237580478,0.7011843367618141,0.39945513687852746,0.39462456458473893
15.160243853673867,0.7054425412360762,0.40317055860803813,0.3939636818664224
15.557870699973778,0.7068619427274968,0.39682609350359827,0.3951366661512082
15.955771960936426,0.7063212183498128,0.39753584719345253,0.3951317553921411
16.355285408042626,0.7146686509303106,0.3950257940862879,0.3955195678818713
16.748085986461728,0.709274925262912,0.3949959241893403,0.3958131680267614
17.149098423663105,0.7146686509303106,0.39767496441519984,0.39503582859285585
17.552522279713248,0.7114580999378114,0.3972651560487304,0.39440459820296375
17.949132544421676,0.7146686509303106,0.39924626812166825,0.39387820170038995
18.353504378397627,0.7146686509303106,0.39700320380922105,0.39387820170038995
18.746304956816726,0.7200623765977091,0.3935803701034613,0.3944340981335505
19.14405871989815,0.7153107611288104,0.3950765353069312,0.3942222488010783
19.541616962532384,0.7230160835108084,0.3949821159785758,0.39472659004327554
19.934287193986684,0.7214108080145588,0.396289290185743,0.3944398067315065
20.33803691744882,0.728152965098807,0.39656504893420635,0.39458023811534926
20.73278240979004,0.7253141621159657,0.3953788940873537,0.39534544317673304
21.1318499330693,0.728152965098807,0.39594674833497384,0.39579834938299896
21.52875644087954,0.728152965098807,0.3978508127455578,0.39689209208712195
21.92840023495054,0.7295013965156567,0.3985663835231366,0.39620030742758244
22.33049317988643,0.728152965098807,0.39419018831924413,0.3961542359175774
22.71947596431026,0.728152965098807,0.3926918288765441,0.3962009793425792
23.1163824721205,0.7341459936181387,0.39565401544813267,0.39554121217682936
23.51739490932188,0.7362435535999049,0.39522107023163117,0.3958728043141641
23.910195487740978,0.7341459936181387,0.3978787199793779,0.3955705498418173
24.32078842685502,0.7416372792673034,0.3982352073360626,0.39495430674754317
24.71358900527412,0.7456825735178523,0.39670077159844797,0.3922152074466034
25.11655664694747,0.7448478302598026,0.3994730025060964,0.39091994871885904
25.51698252280726,0.751076299185251,0.39673411466993447,0.39032089815498794
25.912520387487117,0.747031004934702,0.3976400292251203,0.3914689292211187
26.316270110949258,0.7537731620189502,0.3940953892772214,0.39101931541200563
26.706333403107596,0.747031004934702,0.3910009253192804,0.3917600107229028
28.282249932010856,0.752125079176134,0.39079679175787646,0.3925140042080904
28.67003215228523,0.7476303077866352,0.3883234425808337,0.39274924293431723
29.847065244412146,0.7476303077866352,0.3891829728106225,0.39023631086229543
31.80118349167712,0.7491285649164682,0.39106907540764724,0.39244874063880253
32.589553949820065,0.7395081770301725,0.39289589185012713,0.39109358526675186
33.3781645207929,0.7476303077866352,0.39245076321936384,0.38747082708882913
33.77090907288502,0.7451857829958551,0.38965387210798236,0.38747082708882913
34.15962173037522,0.7450083578094275,0.3849129673090383,0.38819164534865697
27.105574655081426,0.7567079833379758,0.39175111088939907,0.3915225082211132
27.49362523675391,0.7519488136314477,0.38790195607879635,0.3911274295409087
27.881675818426398,0.7582943732401519,0.39183746678665243,0.39257164474933703
29.060855801738228,0.7551215934357999,0.38943626034157375,0.3906365772463666
29.450158736601907,0.7536233363059669,0.39084529193639833,0.39093574438363854
30.230911497514185,0.7519488136314477,0.3898561968370181,0.39074332057667355
30.633274687086068,0.7566198505656329,0.3942895094637938,0.39003847447078754
31.024724513134665,0.7519488136314477,0.3871236281171693,0.3912163777824608
31.407944589641104,0.7519488136314477,0.3878947411836269,0.3914646990606345
32.196927100095536,0.7567079833379758,0.39161412877211343,0.3923774089096442
32.98601024607426,0.7500649756226136,0.391268234977554,0.38886240498786667
0.3636680317867219,0.9105122614727585,0.40304722814778804,0.3960746031179963
0.7676843740404946,0.9083524362596228,0.40434726004362087,0.39525451111316906
1.1718192135349927,0.9053753798847599,0.40669240558216835,0.39381233168059626
1.5824121526490336,0.9053753798847599,0.4045095208208388,0.39333785282977407
1.9877912131711502,0.9040911594877604,0.4032343146163716,0.39404326296939607
2.3951254781652382,0.9034490492892605,0.40339017595560356,0.3947191731784313
2.800741533168806,0.9071265895170322,0.4029332646348233,0.39445412624845705
3.203869146117137,0.8985456623188982,0.40479064464728853,0.39436459363859844
3.610610924907597,0.8989542778997618,0.40343107442754716,0.39369568126123394
4.01634547715189,0.9034490492892605,0.4040660807819572,0.39492866341102995
4.4234545973885995,0.8994037550387116,0.405742716063251,0.3948770485424865
4.831310250241881,0.8959577636400958,0.40539973446601796,0.3949420733888044
5.241903189355922,0.8959577636400958,0.4037130298288561,0.3932950680883213
5.641546983426921,0.8913131665376137,0.4025607740233486,0.39363759138658977
6.049402636280202,0.8899647351207641,0.404403546690431,0.39467112654219866
6.454781696802318,0.8938173963117632,0.40479760773634355,0.3965824131279197
6.862376655726003,0.8926615979544634,0.40541279486416415,0.3962541667230296
7.271096714766892,0.8956423410864468,0.4048035621055777,0.39487503592628315
7.674486268984195,0.8956423410864468,0.4031598322330324,0.39243062709354615
8.080208347834727,0.8938173963117632,0.40348548114045385,0.39191368553174916
8.485587408356844,0.8899647351207641,0.40438413845465415,0.3938312950183089
8.896180347470885,0.8899647351207641,0.4048619555317417,0.39652232123005376
9.301559407993,0.8938173963117632,0.40310115347117365,0.3972717547456984
9.701518778926145,0.8928035381036056,0.4005241365622272,0.39504660487738585
10.103323588466166,0.8913131665376137,0.40120497587875825,0.39430574936987567
10.511179241319446,0.8899647351207641,0.4025943301286905,0.3949205666221133
10.913560321651206,0.8926615979544634,0.40268170445570245,0.39617797894447665
11.316517672774705,0.8928035381036056,0.4005943237387885,0.39441677638117567
11.718322482314726,0.8913131665376137,0.4006735607485108,0.3941693006822658
12.126178135168006,0.8899647351207641,0.4040506540035143,0.3950320285266513
12.531557195690123,0.8938173963117632,0.4049632944068683,0.39691396795759554
12.939152154613806,0.8926615979544634,0.4043345853122769,0.39670704341311147
13.343550182716653,0.899900545560709,0.40397788618480923,0.39615759672636014
13.749388887798847,0.8926615979544634,0.40360646496088365,0.395744500522904
14.15674685224108,0.8973198155763076,0.4027745343546038,0.3951945457330523
14.559982658322248,0.8958274804114148,0.4029483391201922,0.3946892191977791
14.96549052019298,0.9034490492892605,0.40020307078608974,0.39508374623245873
15.366603680048977,0.9040911594877604,0.39618666090952487,0.39466536265242985
15.762662932588029,0.9088427749566592,0.39209215778731177,0.39508789501209585
16.557974938303687,0.9117964818697584,0.39887060737755936,0.39488846045270454
34.354463287130734,0.9214281348472557,0.3858290775279905,0.3924499531122432
16.152726224746367,0.9155849320409074,0.39439396928016224,0.394332564019544
16.95748838540989,0.9109403349384252,0.3972684083641397,0.3937628505639735
17.354394893220125,0.916933363457757,0.3980705763536206,0.39410304925740497
17.75371665361339,0.9137605836534048,0.397164551863025,0.3947224157386089
18.150945195101365,0.9155849320409074,0.39771972882041856,0.3953023427951148
18.558800847954647,0.916933363457757,0.39599044377247167,0.3943934418417829
18.944758210721844,0.9182817948746065,0.3947855343429732,0.39418034258488976
19.349876577314365,0.9182817948746065,0.3976624575687309,0.3934465298548602
19.746478942206743,0.9244246491069217,0.39480487650602125,0.39602512844571963
20.141449995085132,0.9242884439133005,0.3959175316953146,0.3954318832937586
20.543333387005845,0.9229263919770887,0.39741612247958513,0.39654247962696254
20.940239894816084,0.9206109036855287,0.3962708271847129,0.39463100117482175
21.337146402626324,0.9229263919770887,0.3986308938199508,0.39240014112384725
21.7381588398277,0.9250239519588548,0.39649125488173576,0.39252897021652194
22.133120433715824,0.9197721664405983,0.3934462060058698,0.3923273077038652
22.530472865353,0.928491347030754,0.39482287271515887,0.3934874812560155
22.925492772356954,0.933966181354805,0.3960189130629292,0.39292889602711395
